[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.50, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 243 0.25565759508599E+000 0.27555891785796E-004 0.37226739615653E-005 0.18857755452191E-003 0.11881444666819E+000 0.44703652731606E-003 0.62291104629952E-001 0.31417179727163E-004 0.19303108775175E-006 0.16172831125099E-007 0.16697748942156E-004 0.19453322602401E-003 0.67122719183882E-002 0.64955600492702E-001 0.10609616745338E-005 0.52916096072370E-004 0.23372278800227E-007 0.26134408245044E-004 0.85723935410920E-007 0.10478097097196E-005 0.16657785860672E-012 0.95450791518903E-008 0.74623554836741E+000 0.87754962569497E-025 0.14069787900701E+004 0.50231375156131E-002 -.11800324015106E+003 0.28366051540586E-001 0.10132500000000E+006 0.24332007619660E-003 0.28092058042798E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14069787900701E+004 0.81806252094596E+002
 244 0.25713248528734E+000 0.26874639291158E-004 0.37677828506143E-005 0.19672527654112E-003 0.11850384275411E+000 0.46243848524377E-003 0.62358973577625E-001 0.28868244913690E-004 0.17328109342425E-006 0.14523914793440E-007 0.14486882615404E-004 0.16775271053432E-003 0.65131396625626E-002 0.65436403873951E-001 0.95535993232208E-006 0.46360944061204E-004 0.18752860656538E-007 0.22255341044375E-004 0.64981622482859E-007 0.76823966743587E-006 0.18104108402387E-012 0.96406456514016E-008 0.74621610504474E+000 0.89532457545378E-025 0.14095726763907E+004 0.50231375156131E-002 -.11872257145505E+003 0.28366051540586E-001 0.10132500000000E+006 0.24289935246242E-003 0.28095184755048E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14095726763907E+004 0.75790467008275E+002
 245 0.25873494170462E+000 0.26156140444642E-004 0.38081373669960E-005 0.20493247891211E-003 0.11818902842915E+000 0.47809607280027E-003 0.62423850785024E-001 0.26367694801402E-004 0.15310963671682E-006 0.12838717109793E-007 0.12378591255317E-004 0.14250259188656E-003 0.62963952763537E-002 0.65942290734852E-001 0.84628085669429E-006 0.39987742769835E-004 0.14766756082062E-007 0.18623555954925E-004 0.47769879560820E-007 0.54511325949142E-006 0.19667483403608E-012 0.97446296096584E-008 0.74619395214450E+000 0.91069959500709E-025 0.14122240974569E+004 0.50231375156131E-002 -.11948314079865E+003 0.28366051540586E-001 0.10132500000000E+006 0.24247259898675E-003 0.28098578398643E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14122240974569E+004 0.69573413142164E+002
 246 0.26049225469126E+000 0.25396018518934E-004 0.38423603699705E-005 0.21310404605885E-003 0.11786900133344E+000 0.49395149180836E-003 0.62485652020560E-001 0.23933250182887E-004 0.13274906780907E-006 0.11136458486165E-007 0.10385651161270E-004 0.11887449151224E-003 0.60596024409746E-002 0.66477154316769E-001 0.73498367343882E-006 0.33845091412654E-004 0.11379302105272E-007 0.15260509949270E-004 0.33861393978577E-007 0.37185422994932E-006 0.21355662747400E-012 0.98587617008717E-008 0.74616869115418E+000 0.91649223866164E-025 0.14149496145286E+004 0.50231375156131E-002 -.12028919127141E+003 0.28366051540586E-001 0.10132500000000E+006 0.24203742622465E-003 0.28102280476359E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14149496145286E+004 0.63217960528439E+002
 247 0.26244089206840E+000 0.24588741383322E-004 0.38685031752113E-005 0.22110601651195E-003 0.11754247942929E+000 0.50991962165983E-003 0.62544319148540E-001 0.21584388808057E-004 0.11247089399987E-006 0.94396884651239E-008 0.85215033124924E-005 0.96973093598755E-004 0.57997480757800E-002 0.67045858462555E-001 0.62303209357019E-006 0.27988558865525E-004 0.85500364926355E-008 0.12188049557017E-004 0.22974878596315E-007 0.24174839508355E-006 0.23176032040011E-012 0.99853301965985E-008 0.74613982820541E+000 0.92413826883829E-025 0.14177710338469E+004 0.50231375156131E-002 -.12114559711642E+003 0.28366051540586E-001 0.10132500000000E+006 0.24159068228559E-003 0.28106343014258E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14177710338469E+004 0.56799117382231E+002
 248 0.26462668103918E+000 0.23728738929653E-004 0.38837189881935E-005 0.22873414219043E-003 0.11720841409004E+000 0.52584376256545E-003 0.62599747077892E-001 0.19346168457453E-004 0.92626699013918E-007 0.77777402621133E-008 0.68033928038398E-005 0.76953134771662E-004 0.55135950262815E-002 0.67653427950730E-001 0.51253866791254E-006 0.22491106018810E-004 0.62371481098868E-008 0.94328075953159E-005 0.14791578773818E-007 0.14816982072523E-006 0.25131095043928E-012 0.10127161727353E-007 0.74610680661367E+000 0.92652620040269E-025 0.14207121223606E+004 0.50231375156131E-002 -.12205619021618E+003 0.28366051540586E-001 0.10132500000000E+006 0.24112898775954E-003 0.28110823726562E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14207121223606E+004 0.50415988817966E+002
 249 0.26710637979189E+000 0.22811106945544E-004 0.38839168777411E-005 0.23568620150302E-003 0.11686627194421E+000 0.54145755629289E-003 0.62651808702683E-001 0.17249405227462E-004 0.73663028912085E-007 0.61880300819220E-008 0.52524287699039E-005 0.59019133615222E-004 0.51980281429840E-002 0.68304419136057E-001 0.40626382728731E-006 0.17444137978004E-004 0.43960304562636E-008 0.70246405090828E-005 0.89480500455009E-008 0.84504830320501E-007 0.27213499912189E-012 0.10287668050464E-007 0.74606904929461E+000 0.93189391732469E-025 0.14237973048986E+004 0.50231375156131E-002 -.12302217101214E+003 0.28366051540586E-001 0.10132500000000E+006 0.24064892722150E-003 0.28115781477562E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14237973048986E+004 0.44195312312712E+002
 250 0.26995271306123E+000 0.21831249461282E-004 0.38633570905758E-005 0.24154216036327E-003 0.11651594624535E+000 0.55635874972860E-003 0.62700485349462E-001 0.15326353682086E-004 0.56095056839820E-007 0.47139112569009E-008 0.38905569111282E-005 0.43389385303800E-004 0.48502041717331E-002 0.69002806955929E-001 0.30746097085573E-006 0.12947508800538E-004 0.29759685992978E-008 0.49898163579588E-005 0.50317195749115E-008 0.44136247020327E-007 0.29401737831342E-012 0.10471075959954E-007 0.74602598725458E+000 0.93760645733632E-025 0.14270536838823E+004 0.50231375156131E-002 -.12404109925377E+003 0.28366051540586E-001 0.10132500000000E+006 0.24014670516114E-003 0.28121274918155E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14270536838823E+004 0.38280716790673E+002
 251 0.27324714627982E+000 0.20788588285106E-004 0.38144112375148E-005 0.24573052936329E-003 0.11615917525434E+000 0.56992029962128E-003 0.62745853457698E-001 0.13611271411382E-004 0.40517106363716E-007 0.34055870472128E-008 0.27412079570474E-005 0.30301605644974E-004 0.44694480460347E-002 0.69748534736585E-001 0.21988576894340E-006 0.91098626386692E-005 0.19236120083049E-008 0.33495256415629E-005 0.26072164516471E-008 0.20761012161626E-007 0.31644783283096E-012 0.10681801575717E-007 0.74597732142112E+000 0.94243756047532E-025 0.14304983865948E+004 0.50231375156131E-002 -.12510098286156E+003 0.28366051540586E-001 0.10132500000000E+006 0.23962003361024E-003 0.28127333319032E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14304983865948E+004 0.32834303377875E+002
 252 0.27708343157660E+000 0.19685145455557E-004 0.37277676598834E-005 0.24756602147106E-003 0.11579917338044E+000 0.58130414840615E-003 0.62788384612025E-001 0.12126611000469E-004 0.27462677478558E-007 0.23083526568513E-008 0.18197191250362E-005 0.19900362957108E-004 0.40577914240197E-002 0.70537057382024E-001 0.14690002741636E-006 0.60126481406052E-005 0.11791743114007E-008 0.21039872428730E-005 0.12376481455766E-008 0.86389697104438E-008 0.33857422186238E-012 0.10924437795028E-007 0.74592314813841E+000 0.94716481201046E-025 0.14341400242615E+004 0.50231375156131E-002 -.12617934489692E+003 0.28366051540586E-001 0.10132500000000E+006 0.23906778377068E-003 0.28133947621358E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14341400242615E+004 0.27990432926760E+002
 253 0.28163460784780E+000 0.18507920856926E-004 0.35910518124154E-005 0.24627492412265E-003 0.11543576252515E+000 0.58956912895093E-003 0.62829667033593E-001 0.10857625606034E-004 0.17156436436441E-007 0.14416573242302E-008 0.11192569309182E-005 0.12077076230329E-004 0.36146379377556E-002 0.71369653086416E-001 0.89952507537957E-007 0.36564738076581E-005 0.67487657302772E-009 0.12158992854253E-005 0.53256089922959E-009 0.30876336058776E-008 0.35941945636265E-012 0.11207526854819E-007 0.74586328600593E+000 0.95212639521067E-025 0.14380286695914E+004 0.50231375156131E-002 -.12725657760156E+003 0.28366051540586E-001 0.10132500000000E+006 0.23848239885885E-003 0.28141156330939E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14380286695914E+004 0.23763890380499E+002
 254 0.28708737661751E+000 0.17249582210586E-004 0.33913676005098E-005 0.24098889077167E-003 0.11507335102992E+000 0.59338126391515E-003 0.62871645108477E-001 0.97789437247495E-005 0.97047952597480E-008 0.81492890297573E-009 0.62782522861951E-006 0.66609536283072E-005 0.31463652178508E-002 0.72235252111447E-001 0.49560675100793E-007 0.20139576210882E-005 0.35509697112221E-009 0.63732122781135E-006 0.20763188510440E-009 0.92667967058573E-009 0.37728503476118E-012 0.11538566420388E-007 0.74579858331762E+000 0.95478337794256E-025 0.14421737124502E+004 0.50231375156131E-002 -.12829127146292E+003 0.28366051540586E-001 0.10132500000000E+006 0.23786231699827E-003 0.28148890575096E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14421737124502E+004 0.20129581660322E+002
 255 0.29353407134600E+000 0.15924940930816E-004 0.31243171275655E-005 0.23118144908522E-003 0.11472504211994E+000 0.59130923954272E-003 0.62916029030638E-001 0.88550382816128E-005 0.49411982703167E-008 0.41442859030640E-009 0.31996715242636E-006 0.33248940394319E-005 0.26735984756175E-002 0.73097904811300E-001 0.24434578524338E-007 0.10001056311823E-005 0.17102598130906E-009 0.30326884230382E-006 0.74716290703532E-010 0.23399654422525E-009 0.38971406289969E-012 0.11916769205625E-007 0.74573204015477E+000 0.95312918788033E-025 0.14464726849349E+004 0.50231375156131E-002 -.12921394136813E+003 0.28366051540586E-001 0.10132500000000E+006 0.23722238235135E-003 0.28156843220394E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14464726849349E+004 0.17026897299271E+002
 256 0.30107414917059E+000 0.14540307932103E-004 0.27953572053896E-005 0.21687358295918E-003 0.11440183389142E+000 0.58237481676518E-003 0.62964656059941E-001 0.80245981802848E-005 0.22564371151977E-008 0.18892900466269E-009 0.14789987960774E-006 0.14991102111751E-005 0.22170581063988E-002 0.73922728826771E-001 0.10760077633252E-007 0.44675209766526E-006 0.75054945290086E-010 0.13161168530319E-006 0.25121790733306E-010 0.50002909208597E-010 0.39445295925389E-012 0.12338999754036E-007 0.74566686338353E+000 0.95306622053307E-025 0.14508111873647E+004 0.50231375156131E-002 -.12997002145733E+003 0.28366051540586E-001 0.10132500000000E+006 0.23657889747261E-003 0.28164689129639E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14508111873647E+004 0.14309528469673E+002
 257 0.30984697134908E+000 0.13094462845118E-004 0.24192027649343E-005 0.19856084254247E-003 0.11411128198359E+000 0.56610632377250E-003 0.63018824050001E-001 0.72282635273895E-005 0.92049568027165E-009 0.76902531804979E-010 0.61846616616273E-007 0.60890275621622E-006 0.17932920767812E-002 0.74682543135062E-001 0.42304747113333E-008 0.17897489037958E-006 0.29831521918039E-010 0.52352977712419E-007 0.78870932411735E-011 0.90883972034479E-011 0.38977971531331E-012 0.12801102730514E-007 0.74560572950570E+000 0.95930895706046E-025 0.14550813854345E+004 0.50231375156131E-002 -.13053086490916E+003 0.28366051540586E-001 0.10132500000000E+006 0.23594713880919E-003 0.28172154592510E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14550813854345E+004 0.11841993946724E+002
 258 0.32006535661496E+000 0.11586041968939E-004 0.20167503684322E-005 0.17704698092138E-003 0.11385769672161E+000 0.54243469333185E-003 0.63078927836258E-001 0.64258251970187E-005 0.33317439408734E-009 0.27761828954528E-010 0.23269613110429E-007 0.22156557027850E-006 0.14131736026137E-002 0.75359897964928E-001 0.14858725737966E-008 0.63905026395799E-007 0.10649826969742E-010 0.19153466818007E-007 0.22854703417652E-011 0.14099863060235E-011 0.37467119281521E-012 0.13298761756768E-007 0.74555045052883E+000 0.95702528993687E-025 0.14591906255850E+004 0.50231375156131E-002 -.13089375223681E+003 0.28366051540586E-001 0.10132500000000E+006 0.23534024572115E-003 0.28179046660122E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14591906255850E+004 0.95555908492888E+001
 259 0.33205780033365E+000 0.10021275600275E-004 0.16112490948980E-005 0.15329302827692E-003 0.11364286937991E+000 0.51154952322261E-003 0.63144462860742E-001 0.55991808749976E-005 0.10581639313324E-009 0.87910277349338E-011 0.78033286600936E-008 0.71527450320472E-007 0.10823122154956E-002 0.75946185316206E-001 0.46855242753492E-009 0.20121181872847E-007 0.33766054459775E-011 0.64522446341270E-008 0.60092691384027E-012 0.18806747746399E-012 0.34889587327035E-012 0.13827941115462E-007 0.74550197565075E+000 0.95933894260276E-025 0.14630640280672E+004 0.50231375156131E-002 -.13107581241762E+003 0.28366051540586E-001 0.10132500000000E+006 0.23476888031527E-003 0.28185252117552E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14630640280672E+004 0.74476239932483E+001
 260 0.34628081235156E+000 0.84243121216050E-005 0.12263208595230E-005 0.12840831955591E-003 0.11346732196581E+000 0.47392754485640E-003 0.63213978926456E-001 0.47509492600583E-005 0.29122391661538E-010 0.24117109169731E-011 0.23078856194846E-008 0.20264672284798E-007 0.80310759560405E-003 0.76438122803079E-001 0.13564530819833E-009 0.55191911573857E-008 0.94024298294965E-012 0.20063070289773E-008 0.14129526460155E-012 0.22193143482214E-013 0.31322076940897E-012 0.14383114704811E-007 0.74546068661263E+000 0.97692287579113E-025 0.14666321634977E+004 0.50231375156131E-002 -.13110683216549E+003 0.28366051540586E-001 0.10132500000000E+006 0.23424302492781E-003 0.28190704896014E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14666321634977E+004 0.55590852897937E+001
 261 0.36328840505426E+000 0.68457027495630E-005 0.88436712077151E-006 0.10370847468521E-003 0.11333077848138E+000 0.43058945611718E-003 0.63284956498129E-001 0.39032609016627E-005 0.68914841852527E-011 0.56883648261705E-012 0.59847023579688E-009 0.50080755814375E-008 0.57610030631318E-003 0.76835581813109E-001 0.38171584318074E-010 0.13091849942327E-008 0.22877800853596E-012 0.58123662464550E-009 0.29591894402348E-013 0.24928281118290E-014 0.26979849068414E-012 0.14954269119704E-007 0.74542662914209E+000 0.10129890589551E-024 0.14698211483359E+004 0.50231375156131E-002 -.13102528981439E+003 0.28366051540586E-001 0.10132500000000E+006 0.23377340399311E-003 0.28195360727364E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14698211483359E+004 0.39481459628731E+001
 262 0.38369297692639E+000 0.53581146413799E-005 0.60263877321698E-006 0.80619928095710E-004 0.11323139992894E+000 0.38330814123263E-003 0.63354049071293E-001 0.30931743156676E-005 0.14052086030338E-011 0.11562009810898E-012 0.13651396297188E-009 0.10832369881608E-008 0.39953473863394E-003 0.77142505018277E-001 0.11345543891852E-010 0.26923987166079E-009 0.48912316134257E-013 0.15992874349801E-009 0.55832098796751E-014 0.29754476641094E-015 0.22227666195924E-012 0.15525951422624E-007 0.74539951205778E+000 0.10245525666583E-024 0.14725638076790E+004 0.50231375156131E-002 -.13087475259324E+003 0.28366051540586E-001 0.10132500000000E+006 0.23336980358056E-003 0.28199203761279E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14725638076790E+004 0.26599077380936E+001
 263 0.40806134325235E+000 0.40405193629582E-005 0.38915940480186E-006 0.60444697498960E-004 0.11316514129229E+000 0.33464308121239E-003 0.63417660140286E-001 0.23642457161826E-005 0.25128029461876E-012 0.20615279450697E-013 0.27857221470214E-010 0.20862497565564E-009 0.26895359428063E-003 0.77367630638211E-001 0.37405180406057E-011 0.48872513717991E-010 0.93788384612182E-014 0.43091377165008E-010 0.97820838999902E-015 0.40862529057212E-016 0.17528186194224E-012 0.16077984162304E-007 0.74537871622111E+000 0.93135800630141E-025 0.14748169427110E+004 0.50231375156131E-002 -.13069761414182E+003 0.28366051540586E-001 0.10132500000000E+006 0.23303850032627E-003 0.28202256465093E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14748169427110E+004 0.17046790450403E+001
 264 0.43671965702763E+000 0.29538989337089E-005 0.24086463841808E-006 0.44045283652877E-004 0.11312576393677E+000 0.28762101870544E-003 0.63472796485385E-001 0.17534188073254E-005 0.40871788097421E-013 0.33448572508579E-014 0.52552869738365E-011 0.36969296485777E-010 0.17735997848936E-003 0.77524095960002E-001 0.13415394366156E-011 0.81212741531293E-011 0.16735885799675E-014 0.11829147166619E-010 0.16720065015179E-015 0.65063513250219E-017 0.13321637669463E-012 0.16588605539493E-007 0.74536335250231E+000 0.82447385315441E-025 0.14765777643471E+004 0.50231375156131E-002 -.13052753875272E+003 0.28366051540586E-001 0.10132500000000E+006 0.23277982157540E-003 0.28204585250993E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14765777643471E+004 0.10508473830026E+001
 265 0.46958629981708E+000 0.21188688770803E-005 0.14565901005783E-006 0.31599267218699E-004 0.11310577296315E+000 0.24495569588447E-003 0.63517941381830E-001 0.12771988763411E-005 0.63705814929050E-014 0.52032249647689E-015 0.95940488654535E-012 0.62950718185802E-011 0.11610489653598E-003 0.77627708221309E-001 0.50526095804470E-012 0.13009583465460E-011 0.29178812279998E-015 0.34453169385328E-011 0.29581502471044E-016 0.11859835530986E-017 0.98848002297341E-013 0.17040544091520E-007 0.74535235879415E+000 0.70520952189008E-025 0.14778917156071E+004 0.50231375156131E-002 -.13038397437918E+003 0.28366051540586E-001 0.10132500000000E+006 0.23258699043978E-003 0.28206298430369E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14778917156071E+004 0.63477850206956E+000
 266 0.50614751026064E+000 0.15135424227039E-005 0.88009035434731E-007 0.22656376887797E-004 0.11309805418872E+000 0.20829945396308E-003 0.63553279802234E-001 0.92797939458814E-006 0.10105949855720E-014 0.82417799414388E-016 0.17864335859470E-012 0.10776223227414E-011 0.76524963119843E-004 0.77693978875903E-001 0.19809569644704E-012 0.21319973356447E-012 0.52434177703106E-016 0.10992710510644E-011 0.57204718631034E-017 0.24844532732171E-018 0.72748305475950E-013 0.17425809019751E-007 0.74534465937967E+000 0.59603134258686E-025 0.14788393364911E+004 0.50231375156131E-002 -.13027250917209E+003 0.28366051540586E-001 0.10132500000000E+006 0.23244807509782E-003 0.28207526897595E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14788393364911E+004 0.38386199539884E+000
 267 0.54562320103268E+000 0.10911695703316E-005 0.54167316246135E-007 0.16445060529521E-004 0.11309713837431E+000 0.17803453198740E-003 0.63580185880921E-001 0.68238311708847E-006 0.17347845135680E-015 0.14132518250536E-016 0.35830608812874E-013 0.19291300717891E-012 0.51370705953752E-004 0.77735668003070E-001 0.81662790726558E-013 0.37977077466364E-013 0.10245444166400E-016 0.39104855705354E-012 0.12551513348271E-017 0.60381270350136E-019 0.53863104926864E-013 0.17746066470146E-007 0.74533931197637E+000 0.55346713527294E-025 0.14795111664559E+004 0.50231375156131E-002 -.13018998899275E+003 0.28366051540586E-001 0.10132500000000E+006 0.23234969972561E-003 0.28208398193573E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14795111664559E+004 0.23665987942581E+000
 268 0.58720229295410E+000 0.80136630398279E-006 0.34392376829460E-007 0.12185767738094E-004 0.11309949890384E+000 0.15362057773662E-003 0.63600456656984E-001 0.51321888605820E-006 0.34164054751662E-016 0.27810753132910E-017 0.81700117455180E-014 0.37296524156597E-013 0.35374742989002E-004 0.77761913066628E-001 0.35811644239856E-013 0.77994071732221E-014 0.22928478834265E-017 0.15564566058417E-012 0.31769543689543E-018 0.17050205556721E-019 0.40516191738614E-013 0.18009236726412E-007 0.74533558329700E+000 0.62286609083141E-025 0.14799871566573E+004 0.50231375156131E-002 -.13013008976996E+003 0.28366051540586E-001 0.10132500000000E+006 0.23228007654352E-003 0.28209018118395E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14799871566573E+004 0.15050306095918E+000
 269 0.63019594700387E+000 0.60244735404231E-006 0.22661580839967E-007 0.92541969630190E-005 0.11310315338540E+000 0.13410883934724E-003 0.63615766716442E-001 0.39715294642695E-006 0.81069066514235E-017 0.65957724850491E-018 0.22192814767373E-014 0.80266543915717E-014 0.25065965015434E-004 0.77778661000824E-001 0.16808332835929E-013 0.19449858877186E-014 0.61461068110984E-018 0.68881168776629E-013 0.92761143102279E-019 0.55479965651741E-020 0.31122012894643E-013 0.18225409930872E-007 0.74533294940859E+000 0.88794099446126E-025 0.14803282519970E+004 0.50231375156131E-002 -.13008665051489E+003 0.28366051540586E-001 0.10132500000000E+006 0.23223023498920E-003 0.28209465150249E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14803282519970E+004 0.99242772137778E-001
 270 0.67409256257889E+000 0.46428576619273E-006 0.15512897235464E-007 0.72074506436588E-005 0.11310710219245E+000 0.11850677237139E-003 0.63627454528946E-001 0.31694398512141E-006 0.23755272595379E-017 0.19319601912105E-018 0.73556086374128E-015 0.19942131951704E-014 0.18280880577199E-004 0.77789578500773E-001 0.84462073647760E-014 0.60594023458206E-015 0.20179144772329E-018 0.33512489864545E-013 0.30931290173091E-019 0.20508733301935E-020 0.24452155381273E-013 0.18404238521235E-007 0.74533105452728E+000 0.10566095282290E-024 0.14805772246681E+004 0.50231375156131E-002 -.13005482737240E+003 0.28366051540586E-001 0.10132500000000E+006 0.23219388838269E-003 0.28209793792352E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14805772246681E+004 0.67892224523686E-001
 271 0.71854198131146E+000 0.36656959699547E-006 0.11013484661653E-007 0.57499918411321E-005 0.11311089116600E+000 0.10595060936771E-003 0.63636510313867E-001 0.26078884919034E-006 0.85006831519923E-018 0.69112037469024E-019 0.29429393536495E-015 0.59755656317637E-015 0.13703711941092E-004 0.77796874298770E-001 0.45285930026486E-014 0.23347817529262E-015 0.80189421018119E-019 0.17696841268717E-013 0.11610500262592E-019 0.84738906115104E-021 0.19641359137944E-013 0.18553838920905E-007 0.74532966298240E+000 0.82021351449002E-025 0.14807628835568E+004 0.50231375156131E-002 -.13003114755232E+003 0.28366051540586E-001 0.10132500000000E+006 0.23216680759786E-003 0.28210040673560E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14807628835568E+004 0.48083052929788E-001
 272 0.76331120538791E+000 0.29601654589282E-006 0.80853253586382E-008 0.46895079297491E-005 0.11311434271541E+000 0.95751124345673E-004 0.63643640623977E-001 0.22087856671197E-006 0.35815982694268E-018 0.29111176768755E-019 0.13715740680562E-015 0.22296250048691E-015 0.10536791006877E-004 0.77801875921187E-001 0.25776338957707E-014 0.10695444354285E-015 0.37188590794224E-019 0.10019660012921E-013 0.48322970198117E-020 0.38526487079621E-021 0.16105848567625E-013 0.18680608282042E-007 0.74532861965506E+000 0.83165043765848E-025 0.14809043564175E+004 0.50231375156131E-002 -.13001321560537E+003 0.28366051540586E-001 0.10132500000000E+006 0.23214618767337E-003 0.28210230157888E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14809043564175E+004 0.35139652497079E-001
 273 0.80824783974537E+000 0.24399466985263E-006 0.61173471342274E-008 0.39011573065597E-005 0.11311741056849E+000 0.87379356267201E-004 0.63649344385706E-001 0.19208891175736E-006 0.17062924727635E-018 0.13865525269292E-019 0.71582530642076E-016 0.10271858781351E-015 0.82912614387676E-005 0.77805390527350E-001 0.15488839030698E-014 0.55699531663215E-016 0.19338112329768E-019 0.60168920924312E-014 0.21987367162047E-020 0.19005882189222E-021 0.13456799133510E-013 0.18789452089716E-007 0.74532782175304E+000 0.82907427985504E-025 0.14810143886384E+004 0.50231375156131E-002 -.12999939527190E+003 0.28366051540586E-001 0.10132500000000E+006 0.23213016131922E-003 0.28210378542350E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14810143886384E+004 0.26404911161177E-001
 274 0.85325435634569E+000 0.20485449343732E-006 0.47545000581996E-008 0.33031069530334E-005 0.11312010653925E+000 0.80435398953815E-004 0.63653975058665E-001 0.17103795231259E-006 0.89032662042060E-019 0.72334773249410E-020 0.40565712756411E-016 0.55771067479602E-016 0.66620630123150E-005 0.77807918080028E-001 0.97723714831482E-015 0.31841046302725E-016 0.10929004107669E-019 0.37969933488547E-014 0.10801749438819E-020 0.10051760708579E-021 0.11434432061257E-013 0.18884101047437E-007 0.74532720022208E+000 0.82615116436115E-025 0.14811015836006E+004 0.50231375156131E-002 -.12998856376760E+003 0.28366051540586E-001 0.10132500000000E+006 0.23211746912267E-003 0.28210496881369E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14811015836006E+004 0.20330594563638E-001
 275 0.89827368898283E+000 0.17484526993263E-006 0.37845554825771E-008 0.28408418556289E-005 0.11312246526610E+000 0.74617353047273E-004 0.63657785816060E-001 0.15546395422680E-006 0.49783841791075E-019 0.40440277317663E-020 0.24446472588973E-016 0.33838894419371E-016 0.54546963196369E-005 0.77809775098858E-001 0.64413459536677E-015 0.19514612759949E-016 0.65726147913244E-020 0.24985453470751E-014 0.56682619287837E-021 0.56415793143112E-022 0.98631339285714E-014 0.18967401999320E-007 0.74532670786656E+000 0.82925115951831E-025 0.14811718539925E+004 0.50231375156131E-002 -.12997994138551E+003 0.28366051540586E-001 0.10132500000000E+006 0.23210724620109E-003 0.28210592813252E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14811718539925E+004 0.15988610420384E-001
