[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  1.00, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 228 0.17046214431791E+000 0.71586301796440E-003 0.13221466790451E-003 0.10748856986339E-002 0.16414437877532E-001 0.42695408110426E-002 0.11303761904464E+000 0.28567513118175E-005 0.12091988563519E-015 0.81293998970194E-017 0.58816902795308E-015 0.18832344889136E-015 0.20624966338522E-001 0.11893489747871E+000 0.20768040485370E-007 0.79603050001870E-010 0.53585596253422E-016 0.47186841835730E-014 0.70026972841292E-018 0.19680255423802E-019 0.24760639098973E-008 0.71320155414467E-005 0.72478556297449E+000 -.25850080036959E-021 0.20446745848755E+004 0.43367742494133E-001 -.27104701699201E+003 0.55167226685455E-001 0.10132500000000E+006 0.16150479005254E-003 0.27097402918790E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20446745848755E+004 0.54062604127397E+002
 229 0.18545972900969E+000 0.69433756344866E-003 0.12308483346528E-003 0.10089061029736E-002 0.15927205122928E-001 0.41861630579249E-002 0.11345745770320E+000 0.27118949552552E-005 0.37550371344700E-016 0.22304763577354E-017 0.13555654271127E-015 0.35638479920849E-016 0.20187645922779E-001 0.11961765358113E+000 0.18708696097145E-007 0.75656626934542E-010 0.46215500534989E-016 0.55988422239873E-015 0.76043349386673E-019 0.21174289726407E-020 0.25989540189794E-008 0.80725701767781E-005 0.72478674026371E+000 -.26101083025407E-021 0.20547497538267E+004 0.43367742494133E-001 -.26913943278094E+003 0.55167226685449E-001 0.10132500000000E+006 0.16080313175666E-003 0.27112620953345E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20547497538267E+004 0.48075741533504E+002
 230 0.20131161955450E+000 0.67346335800468E-003 0.11467784471838E-003 0.94740334045428E-003 0.15459232380084E-001 0.41023530141382E-002 0.11385534667131E+000 0.25765545067726E-005 0.27009319841770E-016 0.14990416943684E-017 0.80096942223297E-016 0.17732457648548E-016 0.19755625547095E-001 0.12029283686487E+000 0.16873683649620E-007 0.71922013140430E-010 0.40050469062362E-016 0.65266329720712E-016 0.81227526130129E-020 0.22461462859597E-021 0.27153409519433E-008 0.90772743898341E-005 0.72478738748948E+000 -.26216538075311E-021 0.20642986441732E+004 0.43367742494133E-001 -.26744805609621E+003 0.55167226685441E-001 0.10132500000000E+006 0.16014629157843E-003 0.27127356600630E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20642986441732E+004 0.42820397474811E+002
 231 0.21800573665781E+000 0.65332818925301E-003 0.10696083420575E-003 0.89028296149244E-003 0.15010920499904E-001 0.40188196954429E-002 0.11423089909473E+000 0.24504142601750E-005 0.25025869303623E-016 0.13738977303502E-017 0.71930444781994E-016 0.15535482547268E-016 0.19330080370163E-001 0.12095861713522E+000 0.15241909511681E-007 0.68394623249913E-010 0.34816227775748E-016 0.75106164647965E-017 0.85784223704932E-021 0.23603138655554E-022 0.28246719831511E-008 0.10142851031689E-004 0.72478747981933E+000 -.26077124118446E-021 0.20733258929789E+004 0.43367742494133E-001 -.26595727921475E+003 0.55167226685434E-001 0.10132500000000E+006 0.15953262306065E-003 0.27141580899363E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20733258929789E+004 0.38207347218734E+002
 232 0.23551953602840E+000 0.63399597230439E-003 0.99895891679225E-004 0.83740422413559E-003 0.14582682804275E-001 0.39361883565894E-002 0.11458420917676E+000 0.23331428697989E-005 0.24036731438101E-016 0.13197780848212E-017 0.69475116737352E-016 0.15202656631271E-016 0.18912760380179E-001 0.12161216557549E+000 0.13793622324537E-007 0.65071855842686E-010 0.30362917309843E-016 0.85731520917944E-018 0.90028567032236E-022 0.24686473488134E-023 0.29265607709687E-008 0.11265049177940E-004 0.72478708264129E+000 -.25965815954612E-021 0.20818390481927E+004 0.43367742494133E-001 -.26464867726424E+003 0.55167226685426E-001 0.10132500000000E+006 0.15896034219872E-003 0.27155262285033E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20818390481927E+004 0.34159662618585E+002
 233 0.25381908643624E+000 0.61551274918357E-003 0.93442619116523E-004 0.78859354282045E-003 0.14174829374207E-001 0.38550068224826E-002 0.11491566963918E+000 0.22243825023912E-005 0.23171327802743E-016 0.12748786844099E-017 0.67834234590081E-016 0.15125395926585E-016 0.18505525165734E-001 0.12225045476229E+000 0.12510294913876E-007 0.61951114048770E-010 0.26572088809694E-016 0.97524656801713E-019 0.94355024761513E-023 0.25817473376860E-024 0.30207918035697E-008 0.12438738482804E-004 0.72478628661096E+000 -.26001254826562E-021 0.20898485113777E+004 0.43367742494133E-001 -.26350324578782E+003 0.55167226685416E-001 0.10132500000000E+006 0.15842756653722E-003 0.27168372325032E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20898485113777E+004 0.30609559942016E+002
 234 0.27286454934003E+000 0.59790484354420E-003 0.87558022940274E-004 0.74364161774501E-003 0.13787409515146E-001 0.37757246959596E-002 0.11522595667958E+000 0.21237201951505E-005 0.22334121685249E-016 0.12321065482234E-017 0.66406196810839E-016 0.15108437191448E-016 0.18109999432901E-001 0.12287082916964E+000 0.11374328756920E-007 0.59028161670303E-010 0.23342599867955E-016 0.11101646147577E-019 0.99184340710833E-024 0.27108048636779E-025 0.31073358755879E-008 0.13658396183175E-004 0.72478517936547E+000 -.26033345707738E-021 0.20973693996475E+004 0.43367742494133E-001 -.26250230192917E+003 0.55167226685407E-001 0.10132500000000E+006 0.15793221099782E-003 0.27180892034717E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20973693996475E+004 0.27495942450968E+002
 235 0.29261854565936E+000 0.58117640005645E-003 0.82196503864012E-004 0.70230275081884E-003 0.13420112078198E-001 0.36986719428497E-002 0.11551603180570E+000 0.20306733691421E-005 0.21517716610336E-016 0.11906474424609E-017 0.65093280066667E-016 0.15120575585947E-016 0.17727358984491E-001 0.12347134843158E+000 0.10368958700399E-007 0.56296179653267E-010 0.20586939227927E-016 0.12687031506636E-020 0.10492407295003E-024 0.28666563659111E-026 0.31863454643863E-008 0.14918723433632E-004 0.72478383809404E+000 -.25869291708251E-021 0.21044227493889E+004 0.43367742494133E-001 -.26162802440032E+003 0.55167226685396E-001 0.10132500000000E+006 0.15747192440939E-003 0.27192816095476E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21044227493889E+004 0.24763175195338E+002
 236 0.31304991927575E+000 0.56531277477204E-003 0.77311668239819E-004 0.66430890449083E-003 0.13072315628424E-001 0.36240660246104E-002 0.11578705674909E+000 0.19447126154772E-005 0.20724111471226E-016 0.11504243162365E-017 0.63862787645411E-016 0.15151277982553E-016 0.17358316667887E-001 0.12405080988651E+000 0.94785425405986E-008 0.53746135817597E-010 0.18230009477234E-016 0.14591370486904E-021 0.11198353981191E-025 0.30603392618275E-027 0.32581133119684E-008 0.16214930867522E-004 0.72478232926209E+000 -.25883866961747E-021 0.21110340914449E+004 0.43367742494133E-001 -.26086399278725E+003 0.55167226685385E-001 0.10132500000000E+006 0.15704419169752E-003 0.27204151711373E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21110340914449E+004 0.22361177099534E+002
 237 0.33413141121550E+000 0.55028796146816E-003 0.72858869140019E-004 0.62939033037498E-003 0.12743226379321E-001 0.35520417219885E-002 0.11604026260231E+000 0.18653021433260E-005 0.19955818684885E-016 0.11114601077103E-017 0.62695476871331E-016 0.15193992875772E-016 0.17003242310054E-001 0.12460856183439E+000 0.86889360781765E-008 0.51367893870827E-010 0.16208379520248E-016 0.16932538040657E-022 0.12089674080923E-026 0.33071953931284E-028 0.33230171356752E-008 0.17542640291298E-004 0.72478070798520E+000 -.25652047543418E-021 0.21172306168340E+004 0.43367742494133E-001 -.26019555896405E+003 0.55167226685372E-001 0.10132500000000E+006 0.15664651515694E-003 0.27214913988033E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21172306168340E+004 0.20245842347178E+002
 238 0.35583658338770E+000 0.53607028034890E-003 0.68796686943324E-004 0.59728879488225E-003 0.12431981585607E-001 0.34826771284044E-002 0.11627686342420E+000 0.17919263583184E-005 0.19214921967722E-016 0.10737973860377E-017 0.61578350777580E-016 0.15243923242973E-016 0.16662274942853E-001 0.12514432852201E+000 0.79876235688842E-008 0.49151045686374E-010 0.14469036604539E-016 0.19985822399589E-023 0.13308499255500E-027 0.36546945161592E-029 0.33814794308627E-008 0.18897741022096E-004 0.72477901754912E+000 -.25527924599432E-021 0.21230392331258E+004 0.43367742494133E-001 -.25960990233368E+003 0.55167226685359E-001 0.10132500000000E+006 0.15627652837509E-003 0.27225122185872E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21230392331258E+004 0.18378919773894E+002
 239 0.37813937424931E+000 0.52262472506732E-003 0.65087190811612E-004 0.56776159127414E-003 0.12137688458752E-001 0.34160062217257E-002 0.11649802866704E+000 0.17240976735330E-005 0.18502959365928E-016 0.10374793770378E-017 0.60502585933952E-016 0.15297496778825E-016 0.16335376451118E-001 0.12565812448925E+000 0.73636179147540E-008 0.47085224751939E-010 0.12967781635882E-016 0.25281607712439E-024 0.15738138702707E-028 0.44287531094114E-030 0.34339452981547E-008 0.20276389237486E-004 0.72477729087340E+000 -.25306796908401E-021 0.21284859539937E+004 0.43367742494133E-001 -.25909588275968E+003 0.55167226685344E-001 0.10132500000000E+006 0.15593202169412E-003 0.27234798154961E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21284859539937E+004 0.16727402726050E+002
 240 0.40101479541864E+000 0.50991408779776E-003 0.61695811637249E-004 0.54058238952906E-003 0.11859441140297E-001 0.33520263567003E-002 0.11670487505344E+000 0.16613581502418E-005 0.17820912667114E-016 0.10025407035625E-017 0.59462284524009E-016 0.15352081886390E-016 0.16022363151794E-001 0.12615020234041E+000 0.68073027094758E-008 0.45160241488782E-010 0.11667744130416E-016 0.46153369286223E-025 0.26919402824414E-029 0.85131841643497E-031 0.34808674323271E-008 0.21675054751370E-004 0.72477555292217E+000 -.25026465480083E-021 0.21335957262636E+004 0.43367742494133E-001 -.25864385631396E+003 0.55167226685328E-001 0.10132500000000E+006 0.15561094039871E-003 0.27243965568355E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21335957262636E+004 0.15262847335753E+002
 241 0.42443889914290E+000 0.49790023496826E-003 0.58591252269339E-004 0.51554215874082E-003 0.11596341356965E-001 0.32907067530958E-002 0.11689845634026E+000 0.16032817378868E-005 0.17169265021352E-016 0.96900389389318E-018 0.58453608844703E-016 0.15405775924898E-016 0.15722942373596E-001 0.12662099337240E+000 0.63102932361206E-008 0.43366242613429E-010 0.10538170230222E-016 0.21002066211027E-025 0.11512700932550E-029 0.42581533296016E-031 0.35226934073972E-008 0.23090515946773E-004 0.72477382248366E+000 -.24569957836890E-021 0.21383921893905E+004 0.43367742494133E-001 -.25824550656610E+003 0.55167226685311E-001 0.10132500000000E+006 0.15531138803967E-003 0.27252649029186E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21383921893905E+004 0.13960790252345E+002
 242 0.44838831839630E+000 0.48654523303321E-003 0.55745357189293E-004 0.49244956657588E-003 0.11347516200830E-001 0.32319964231568E-002 0.11707975574669E+000 0.15494756152366E-005 0.16548083667303E-016 0.93687889756756E-018 0.57474161633752E-016 0.15457238983001E-016 0.15436746503643E-001 0.12707105295779E+000 0.58653032763426E-008 0.41693843840335E-010 0.95534052194406E-017 0.17519216034776E-025 0.90530157950611E-030 0.35537421575568E-031 0.35598564161994E-008 0.24519828548135E-004 0.72477211324008E+000 -.24268212945523E-021 0.21428974875829E+004 0.43367742494133E-001 -.25789368116008E+003 0.55167226685293E-001 0.10132500000000E+006 0.15503162724216E-003 0.27260873271271E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21428974875829E+004 0.12800225193903E+002
 243 0.47284032574663E+000 0.47581191031139E-003 0.53132859766858E-004 0.47113021676844E-003 0.11112125700503E-001 0.31758293426720E-002 0.11724968613125E+000 0.14995791053450E-005 0.15957088500261E-016 0.90616318134131E-018 0.56522509504086E-016 0.15505562520134E-016 0.15163354569939E-001 0.12750102532686E+000 0.54660064493800E-008 0.40134178726070E-010 0.86920118993450E-017 0.16687049359739E-025 0.81340851897931E-030 0.32734434604053E-031 0.35927697366058E-008 0.25960317235351E-004 0.72477043494668E+000 -.24515875380165E-021 0.21471322635902E+004 0.43367742494133E-001 -.25758223478582E+003 0.55167226685273E-001 0.10132500000000E+006 0.15477007040355E-003 0.27268662746909E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21471322635902E+004 0.11763108918643E+002
 244 0.49777301024882E+000 0.46566420443620E-003 0.50731114833208E-004 0.45142558525982E-003 0.10889367507193E-001 0.31221284592323E-002 0.11740909201829E+000 0.14532620095090E-005 0.15395715700063E-016 0.87684255494654E-018 0.55597830712020E-016 0.15550164461363E-016 0.14902308937127E-001 0.12791161575172E+000 0.51069097852729E-008 0.38678918025493E-010 0.79360385737838E-017 0.16180694213815E-025 0.74613279259744E-030 0.30599930201502E-031 0.36218230347794E-008 0.27409563961002E-004 0.72476879482853E+000 -.24578919733508E-021 0.21511156934748E+004 0.43367742494133E-001 -.25730589333852E+003 0.55167226685252E-001 0.10132500000000E+006 0.15452526922082E-003 0.27276041358332E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21511156934748E+004 0.10833932233427E+002
 245 0.52316440960303E+000 0.45606776573925E-003 0.48519922473681E-004 0.43319251647080E-003 0.10678486772062E-001 0.30708108604532E-002 0.11755874750329E+000 0.14102242035696E-005 0.14863198458154E-016 0.84889366443251E-018 0.54699704354457E-016 0.15590707026777E-016 0.14653137561526E-001 0.12830355478566E+000 0.47832533400300E-008 0.37320323148434E-010 0.72704403129610E-017 0.15695116170679E-025 0.68869861049383E-030 0.28731442486608E-031 0.36473795735095E-008 0.28865342388469E-004 0.72476719827777E+000 -.24855382814889E-021 0.21548654159348E+004 0.43367742494133E-001 -.25706013902737E+003 0.55167226685228E-001 0.10132500000000E+006 0.15429591161913E-003 0.27283032006285E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21548654159348E+004 0.99993754450019E+001
 246 0.54899112508369E+000 0.44699048542840E-003 0.46481354637847E-004 0.41630259047136E-003 0.10478783668181E-001 0.30217923933499E-002 0.11769935565876E+000 0.13701948637772E-005 0.14358643186899E-016 0.82228685622138E-018 0.53827988390768E-016 0.15627035782401E-016 0.14415373586476E-001 0.12867756771600E+000 0.44909202909224E-008 0.36051284236580E-010 0.66825979501552E-017 0.15265576148779E-025 0.63694152064800E-030 0.27026764906271E-031 0.36697754123283E-008 0.30325540788100E-004 0.72476564861429E+000 -.24743570236885E-021 0.21583974952066E+004 0.43367742494133E-001 -.25684110094310E+003 0.55167226685203E-001 0.10132500000000E+006 0.15408081723620E-003 0.27289656194238E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21583974952066E+004 0.92480042577223E+001
 247 0.57522835422140E+000 0.43840234713699E-003 0.44599461802284E-004 0.40064038761324E-003 0.10289607690309E-001 0.29749885750276E-002 0.11783155705155E+000 0.13329291051086E-005 0.13881063504663E-016 0.79698722734771E-018 0.52982693275041E-016 0.15659134375359E-016 0.14188557926281E-001 0.12903437042290E+000 0.42263400050894E-008 0.34865265636646E-010 0.61618849777934E-017 0.14854079425220E-025 0.59048972055803E-030 0.25472146613912E-031 0.36893208045231E-008 0.31788164410227E-004 0.72476414709334E+000 -.24844564745993E-021 0.21617266099413E+004 0.43367742494133E-001 -.25664544868523E+003 0.55167226685176E-001 0.10132500000000E+006 0.15387892013112E-003 0.27295934112899E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21617266099413E+004 0.85699686900655E+001
 248 0.60185129304218E+000 0.43027489901770E-003 0.42859944457927E-004 0.38610135045938E-003 0.10110345745722E-001 0.29303132773604E-002 0.11795594190453E+000 0.12982036421288E-005 0.13429386886516E-016 0.77295447303585E-018 0.52163849508319E-016 0.15687087684812E-016 0.13972231937637E-001 0.12937467988424E+000 0.39863968177469E-008 0.33756206647946E-010 0.56992990118635E-017 0.14460692207939E-025 0.54873384738270E-030 0.24052775866167E-031 0.37063019074440E-008 0.33251395158692E-004 0.72476269373132E+000 -.25007206120766E-021 0.21648663374683E+004 0.43367742494133E-001 -.25647030402729E+003 0.55167226685146E-001 0.10132500000000E+006 0.15368924700492E-003 0.27301884994912E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21648663374683E+004 0.79567346987245E+001
 249 0.62883585654585E+000 0.42258107332933E-003 0.41249939560359E-004 0.37259048229379E-003 0.99404177412026E-002 0.28876790119262E-002 0.11807305615653E+000 0.12658142977705E-005 0.13002475938800E-016 0.75014368987030E-018 0.51371435621003E-016 0.15711051412176E-016 0.13765937623552E-001 0.12969921302838E+000 0.37683634770219E-008 0.32718474057605E-010 0.52871839376059E-017 0.14085033466731E-025 0.51113217839291E-030 0.22754201551037E-031 0.37209816638411E-008 0.34713607915542E-004 0.72476128799894E+000 -.25170290758421E-021 0.21678292908812E+004 0.43367742494133E-001 -.25631317572688E+003 0.55167226685114E-001 0.10132500000000E+006 0.15351090522188E-003 0.27307527227849E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21678292908812E+004 0.74008839297430E+001
 250 0.65615828436423E+000 0.41529532791461E-003 0.39757896720722E-004 0.36002170038367E-003 0.97792782359473E-002 0.28469987550776E-002 0.11818340284254E+000 0.12355749378460E-005 0.12599163870423E-016 0.72850709623247E-018 0.50605366039545E-016 0.15731229312351E-016 0.13569224936296E-001 0.13000867524237E+000 0.35698528460505E-008 0.31746858010055E-010 0.49190182137941E-017 0.13726618837778E-025 0.47720967181534E-030 0.21563905536915E-031 0.37336006244364E-008 0.36173337145245E-004 0.72475992881547E+000 -.25201439251940E-021 0.21706271404139E+004 0.43367742494133E-001 -.25617190617714E+003 0.55167226685079E-001 0.10132500000000E+006 0.15334307822843E-003 0.27312878242944E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21706271404139E+004 0.68959617428869E+001
 251 0.68379517204695E+000 0.40839361292785E-003 0.38373436309721E-004 0.34831698233372E-003 0.96264148777231E-002 0.28081867335196E-002 0.11828744553278E+000 0.12073158778023E-005 0.12218276067017E-016 0.70799512017727E-018 0.49865477840021E-016 0.15747856057581E-016 0.13381654552677E-001 0.13030375590600E+000 0.33887721499027E-008 0.30836546143576E-010 0.45892316845601E-017 0.13384913442446E-025 0.44655077718879E-030 0.20471126133377E-031 0.37443782315946E-008 0.37629265707782E-004 0.72475861462015E+000 -.25129415101298E-021 0.21732706859372E+004 0.43367742494133E-001 -.25604462323423E+003 0.55167226685041E-001 0.10132500000000E+006 0.15318501836680E-003 0.27317954526097E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21732706859372E+004 0.64363400936287E+001
 252 0.71172396967226E+000 0.40185321999086E-003 0.37087204280462E-004 0.33740543883932E-003 0.94813453148830E-002 0.27711584931356E-002 0.11838561257811E+000 0.11808820939369E-005 0.11858641046693E-016 0.68855697871515E-018 0.49151512538116E-016 0.15761182878653E-016 0.13202797726033E-001 0.13058512801782E+000 0.32232814266691E-008 0.29983085503491E-010 0.42930498884783E-017 0.13059342526479E-025 0.41879123782907E-030 0.19466455962499E-031 0.37535140392010E-008 0.39080227822446E-004 0.72475734389021E+000 -.25173837859503E-021 0.21757699504228E+004 0.43367742494133E-001 -.25592970088964E+003 0.55167226685000E-001 0.10132500000000E+006 0.15303603897576E-003 0.27322771708706E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21757699504228E+004 0.60170988477107E+001
 253 0.73992239557518E+000 0.39565287973495E-003 0.35890790229916E-004 0.32722286365975E-003 0.93436189265123E-002 0.27358322074834E-002 0.11847829775851E+000 0.11561324921641E-005 0.11519112012802E-016 0.67014188364051E-018 0.48463134491887E-016 0.15771467161168E-016 0.13032241845138E-001 0.13085343931724E+000 0.30717637246671E-008 0.29182376954795E-010 0.40263756389939E-017 0.12749309392189E-025 0.39361191799749E-030 0.18541604139635E-031 0.37611888439871E-008 0.40525164366483E-004 0.72475611525250E+000 -.25129498018752E-021 0.21781341840173E+004 0.43367742494133E-001 -.25582572774943E+003 0.55167226684955E-001 0.10132500000000E+006 0.15289551207983E-003 0.27327344484391E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21781341840173E+004 0.56339362633204E+001
 254 0.76836739500225E+000 0.38977288474486E-003 0.34776658658783E-004 0.31771135168075E-003 0.92128184356634E-002 0.27021300160045E-002 0.11856586086893E+000 0.11329392682322E-005 0.11198587035881E-016 0.65270022170731E-018 0.47799961915869E-016 0.15778966685902E-016 0.12869596007890E-001 0.13110930396054E+000 0.29327996472002E-008 0.28430671965619E-010 0.37856905482722E-017 0.12454214112436E-025 0.37073339603253E-030 0.17689022355795E-031 0.37675662172732E-008 0.41963071107822E-004 0.72475492707672E+000 -.24870018437452E-021 0.21803718665242E+004 0.43367742494133E-001 -.25573147659177E+003 0.55167226684906E-001 0.10132500000000E+006 0.15276286629545E-003 0.27331686511843E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21803718665242E+004 0.52830907324415E+001
 255 0.79703546702774E+000 0.38419489160188E-003 0.33738031590444E-004 0.30881848210769E-003 0.90885554463949E-002 0.26699775276500E-002 0.11864863230589E+000 0.11111862155364E-005 0.10896008836052E-016 0.63618364048502E-018 0.47161562663217E-016 0.15783935157304E-016 0.12714488344210E-001 0.13135330667493E+000 0.28051385453667E-008 0.27724531089670E-010 0.35679607777965E-017 0.12173455609961E-025 0.34991041922668E-030 0.16902067255828E-031 0.37727941372431E-008 0.43393008891823E-004 0.72475377749486E+000 -.24805862899082E-021 0.21824908116004E+004 0.43367742494133E-001 -.25564587568961E+003 0.55167226684854E-001 0.10132500000000E+006 0.15263757905508E-003 0.27335810545135E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21824908116004E+004 0.49612606245833E+001
 256 0.82590342527818E+000 0.37890168625674E-003 0.32768779057959E-004 0.30049654240581E-003 0.89704658158129E-002 0.26393030565184E-002 0.11872691747493E+000 0.10907671070806E-005 0.10610360323536E-016 0.62054489702618E-018 0.46547442647280E-016 0.15786617569141E-016 0.12566562242554E-001 0.13158600822685E+000 0.26876733264870E-008 0.27060780990851E-010 0.33705579956167E-017 0.11906430016832E-025 0.33092673441656E-030 0.16174584960884E-031 0.37770062532059E-008 0.44814123809234E-004 0.72475266479296E+000 -.24793890564440E-021 0.21844982691914E+004 0.43367742494133E-001 -.25556798696889E+003 0.55167226684797E-001 0.10132500000000E+006 0.15251916930907E-003 0.27339728590333E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21844982691914E+004 0.46655363300582E+001
 257 0.85494806550230E+000 0.37387717824598E-003 0.31863361047920E-004 0.29270215889118E-003 0.88582094858279E-002 0.26100380523589E-002 0.11880099793999E+000 0.10715849999780E-005 0.10340670964568E-016 0.60573830090024E-018 0.45957061399290E-016 0.15787247229927E-016 0.12425477983594E-001 0.13180794277131E+000 0.25794234487877E-008 0.26436500754247E-010 0.31912013960071E-017 0.11652538858221E-025 0.31359103147271E-030 0.15499926169747E-031 0.37803230159686E-008 0.46225620502069E-004 0.72475158747705E+000 -.24814213424856E-021 0.21864009474453E+004 0.43367742494133E-001 -.25549698959809E+003 0.55167226684735E-001 0.10132500000000E+006 0.15240719512856E-003 0.27343451902584E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21864009474453E+004 0.43933511313842E+001
 258 0.88414551819795E+000 0.36910642140445E-003 0.31016780107823E-004 0.28539599766287E-003 0.87514706949080E-002 0.25821176207504E-002 0.11887113224954E+000 0.10535516772949E-005 0.10086023187187E-016 0.59172016475179E-018 0.45389852376307E-016 0.15786044547111E-016 0.12290914838165E-001 0.13201961467623E+000 0.24795206420079E-008 0.25849012029841E-010 0.30279095831455E-017 0.11411198368686E-025 0.29773779781580E-030 0.14877392054865E-031 0.37828528685784E-008 0.47626727899588E-004 0.72475054415343E+000 -.24859419478832E-021 0.21882050261273E+004 0.43367742494133E-001 -.25543216501764E+003 0.55167226684668E-001 0.10132500000000E+006 0.15230125190292E-003 0.27346990964701E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21882050261273E+004 0.41424397822205E+001
 259 0.91347098653935E+000 0.36457554892179E-003 0.30224524765330E-004 0.27854237209972E-003 0.86499564870794E-002 0.25554805118685E-002 0.11893755785077E+000 0.10365868465243E-005 0.98455529793323E-017 0.57844893377154E-018 0.44845232882340E-016 0.15783216592676E-016 0.12162570832625E-001 0.13222149893033E+000 0.23871948542109E-008 0.25295859916123E-010 0.28789571821879E-017 0.11181842629037E-025 0.28321632831388E-030 0.14298585299319E-031 0.37846934031834E-008 0.49016684768357E-004 0.72474953347274E+000 -.25165546310745E-021 0.21899161974152E+004 0.43367742494133E-001 -.25537288273195E+003 0.55167226684596E-001 0.10132500000000E+006 0.15220096905940E-003 0.27350355526144E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21899161974152E+004 0.39107996410807E+001
 260 0.94289862950109E+000 0.36027168681951E-003 0.29482514922225E-004 0.27210885021419E-003 0.85533945698224E-002 0.25300689212370E-002 0.11900049330981E+000 0.10206173058941E-005 0.96184484087898E-017 0.56588519554637E-018 0.44322610720621E-016 0.15778957500865E-016 0.12040161578837E-001 0.13241404313444E+000 0.23017615811296E-008 0.24774792072001E-010 0.27428374819513E-017 0.10963926009336E-025 0.26989455647650E-030 0.13757745906936E-031 0.37859324971130E-008 0.50394736727395E-004 0.72474855396739E+000 -.25476775568283E-021 0.21915397155002E+004 0.43367742494133E-001 -.25531858695406E+003 0.55167226684518E-001 0.10132500000000E+006 0.15210600636614E-003 0.27353554660246E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21915397155002E+004 0.36966552302017E+001
