[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.80, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 185 0.45501049279127E-001 0.48223711797104E-003 0.58804840669104E-004 0.44745462470541E-003 0.86848875712953E-001 0.12558010152934E-002 0.85714605143742E-001 0.96915176043602E-004 0.16023399280373E-004 0.12750594243930E-005 0.45485202127630E-003 0.30192767931878E-002 0.32889624317068E-001 0.53145469260379E-001 0.41023944810518E-004 0.71471024821939E-003 0.98854683623150E-006 0.42173485285911E-003 0.72528452693179E-005 0.65080801856505E-004 0.84856634319270E-011 0.20104332391582E-006 0.73431779322635E+000 0.33592419892271E-022 0.15851215733383E+004 0.32418427810144E-001 -.12474034941267E+003 0.44626161664007E-001 0.10132500000000E+006 0.20930536279723E-003 0.27224567890060E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15851215733383E+004 0.28048043058066E+004
 186 0.45723465246556E-001 0.48100195214733E-003 0.59940145380362E-004 0.46448262868235E-003 0.86166244014050E-001 0.12902575864541E-002 0.85988512073229E-001 0.94522476687481E-004 0.16039558223336E-004 0.12760335410811E-005 0.44227373882861E-003 0.28948800514586E-002 0.32906218205166E-001 0.53631394585786E-001 0.40933652030610E-004 0.70152465858394E-003 0.93178013414782E-006 0.40945745926575E-003 0.67904233226777E-005 0.59837491610913E-004 0.91495200723311E-011 0.20298832205007E-006 0.73434327848794E+000 0.33518431160568E-022 0.15894491972270E+004 0.32418427810144E-001 -.12577996904829E+003 0.44626161664007E-001 0.10132500000000E+006 0.20873386539240E-003 0.27224356903655E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15894491972270E+004 0.27941603478935E+004
 187 0.45948431715679E-001 0.47968746025924E-003 0.61082635798233E-004 0.48211537037113E-003 0.85486564746546E-001 0.13253906671413E-002 0.86258343606229E-001 0.92118724466440E-004 0.16030888287349E-004 0.12750606946220E-005 0.42947770198179E-003 0.27728392677245E-002 0.32915843400739E-001 0.54122878593699E-001 0.40795791519244E-004 0.68791119492507E-003 0.87687773097457E-006 0.39706180808020E-003 0.63426816025071E-005 0.54886151669827E-004 0.98602238131929E-011 0.20497024437993E-006 0.73436827239043E+000 0.33443192569410E-022 0.15937311564288E+004 0.32418427810144E-001 -.12684791587735E+003 0.44626161664007E-001 0.10132500000000E+006 0.20817205001552E-003 0.27224226204614E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15937311564288E+004 0.27806654967123E+004
 188 0.46176125773741E-001 0.47829242557950E-003 0.62232151223655E-004 0.50037260455303E-003 0.84809750098130E-001 0.13612107647897E-002 0.86524083237500E-001 0.89705227921079E-004 0.15996709551442E-004 0.12720897163015E-005 0.41648333956138E-003 0.26531605335386E-002 0.32918278274193E-001 0.54620202588454E-001 0.40609063014663E-004 0.67386895856557E-003 0.82384691586296E-006 0.38456177420975E-003 0.59100736005249E-005 0.50219636768855E-004 0.10620757968568E-010 0.20699127283119E-006 0.73439275960032E+000 0.33366625100969E-022 0.15979678635386E+004 0.32418427810144E-001 -.12794449246908E+003 0.44626161664007E-001 0.10132500000000E+006 0.20761975276419E-003 0.27224177851897E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15979678635386E+004 0.27642485516567E+004
 189 0.46406701970450E-001 0.47681580346988E-003 0.63388363024799E-004 0.51927166486374E-003 0.84135808933058E-001 0.13977231645156E-002 0.86785673415805E-001 0.87283687934628E-004 0.15936413913057E-004 0.12670750147121E-005 0.40331253303244E-003 0.25358678317815E-002 0.32913289268945E-001 0.55123590131402E-001 0.40372241920426E-004 0.65940011020512E-003 0.77269980709936E-006 0.37197346644963E-003 0.54930629455304E-005 0.45831122726666E-004 0.11434156849438E-010 0.20905344520083E-006 0.73441671994431E+000 0.33288655423272E-022 0.16021591238600E+004 0.32418427810144E-001 -.12906987109181E+003 0.44626161664007E-001 0.10132500000000E+006 0.20707689338798E-003 0.27224214066244E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16021591238600E+004 0.27448441484024E+004
 190 0.46640361365707E-001 0.47525630304946E-003 0.64551118351803E-004 0.53883288257255E-003 0.83464644664718E-001 0.14349386166314E-002 0.87043094631584E-001 0.84855481685783E-004 0.15849461142454E-004 0.12599761428443E-005 0.38998571377625E-003 0.24209673876777E-002 0.32900630636740E-001 0.55633356820067E-001 0.40084131726063E-004 0.64450576973780E-003 0.72343753318503E-006 0.35931148562219E-003 0.50919933742626E-005 0.41712746698722E-004 0.12303741441937E-010 0.21115927391388E-006 0.73444013556959E+000 0.33209192573460E-022 0.16063054019078E+004 0.32418427810144E-001 -.13022442434114E+003 0.44626161664007E-001 0.10132500000000E+006 0.20654331029206E-003 0.27224337231857E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16063054019078E+004 0.27223883949834E+004
 191 0.46877407522624E-001 0.47361195281251E-003 0.65720703082607E-004 0.55908457125590E-003 0.82795910630205E-001 0.14728822674405E-002 0.87296417213768E-001 0.82421127797347E-004 0.15735337230247E-004 0.12507544417873E-005 0.37651875744410E-003 0.23084250835205E-002 0.32880032156223E-001 0.56150030811458E-001 0.39743453942798E-004 0.62918238632955E-003 0.67604145142168E-006 0.34658606345247E-003 0.47070172137852E-005 0.37855020795816E-004 0.13233382322693E-010 0.21331227469956E-006 0.73446299532463E+000 0.33128107897285E-022 0.16104086863605E+004 0.32418427810144E-001 -.13140901396699E+003 0.44626161664008E-001 0.10132500000000E+006 0.20601865304147E-003 0.27224550036407E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16104086863605E+004 0.26968112134933E+004
 192 0.47118201680268E-001 0.47188032733262E-003 0.66897595572344E-004 0.58005964478216E-003 0.82129160058925E-001 0.15115864557212E-002 0.87545739196954E-001 0.79980821142928E-004 0.15593543788955E-004 0.12393722492218E-005 0.36292577091976E-003 0.21981948197268E-002 0.32851189614814E-001 0.56674252604542E-001 0.39348850344625E-004 0.61342456958723E-003 0.63048637100035E-006 0.33380579782776E-003 0.43382042747398E-005 0.34248078404157E-004 0.14227407759478E-010 0.21551659406555E-006 0.73448528865590E+000 0.33045249086934E-022 0.16144715288690E+004 0.32418427810144E-001 -.13262478156814E+003 0.44626161664008E-001 0.10132500000000E+006 0.20550251033187E-003 0.27224855588155E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16144715288690E+004 0.26680377201215E+004
 193 0.47363133169527E-001 0.47005873934125E-003 0.68082301931885E-004 0.60179305821517E-003 0.81463941821835E-001 0.15510856239832E-002 0.87791148055835E-001 0.77534792860985E-004 0.15423608991555E-004 0.12257937677816E-005 0.34922106332715E-003 0.20902356502061E-002 0.32813761645344E-001 0.57206707904421E-001 0.38898917015991E-004 0.59722725479473E-003 0.58674803093495E-006 0.32097952747827E-003 0.39856036060413E-005 0.30882310220170E-004 0.15290527533023E-010 0.21777676060663E-006 0.73450700178674E+000 0.32960449848903E-022 0.16184964470445E+004 0.32418427810144E-001 -.13387299823173E+003 0.44626161664008E-001 0.10132500000000E+006 0.20499448738018E-003 0.27225257460179E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16184964470445E+004 0.26359911068082E+004
 194 0.47612660889621E-001 0.46814393063004E-003 0.69275536073744E-004 0.62432534809662E-003 0.80799699888203E-001 0.15914225264829E-002 0.88032756024320E-001 0.75082957411625E-004 0.15225060799492E-004 0.12099828965331E-005 0.33541717154742E-003 0.19844963034254E-002 0.32767358269869E-001 0.57748214634707E-001 0.38392129539107E-004 0.58058331888502E-003 0.54479695390701E-006 0.30811448382807E-003 0.36491949132113E-005 0.27747899356685E-004 0.16428050099078E-010 0.22009808833871E-006 0.73452812042755E+000 0.32873514447446E-022 0.16224865270771E+004 0.32418427810144E-001 -.13515526951698E+003 0.44626161664008E-001 0.10132500000000E+006 0.20449413048668E-003 0.27225759823527E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16224865270771E+004 0.26005875110504E+004
 195 0.47867266378151E-001 0.46613242479056E-003 0.70477968330230E-004 0.64769826423106E-003 0.80135914735462E-001 0.16326400600488E-002 0.88270645991168E-001 0.72625453154190E-004 0.14997463604840E-004 0.11919061209741E-005 0.32152790220188E-003 0.18809390125638E-002 0.32711542389183E-001 0.58299617079166E-001 0.37826934436054E-004 0.56348713277169E-003 0.50460816862077E-006 0.29521913301183E-003 0.33289677726224E-005 0.24835569107970E-004 0.17645720448555E-010 0.22248626783965E-006 0.73454862450079E+000 0.32784233391970E-022 0.16264445631337E+004 0.32418427810144E-001 -.13647328765635E+003 0.44626161664008E-001 0.10132500000000E+006 0.20400103631855E-003 0.27226367443661E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16264445631337E+004 0.25617427033970E+004
 196 0.48127374862478E-001 0.46402121885440E-003 0.71689840524924E-004 0.67194684891013E-003 0.79472310399589E-001 0.16747677070782E-002 0.88504798801491E-001 0.70163439347973E-004 0.14740520996802E-004 0.11715405854477E-005 0.30757289907835E-003 0.17795706072792E-002 0.32645849707996E-001 0.58861611552797E-001 0.37201984090470E-004 0.54594051107894E-003 0.46617239222286E-006 0.28230736312307E-003 0.30250091684944E-005 0.22137299255038E-004 0.18949327623745E-010 0.22494663318459E-006 0.73456848161078E+000 0.32692409830870E-022 0.16303718481736E+004 0.32418427810144E-001 -.13782840236466E+003 0.44626161664008E-001 0.10132500000000E+006 0.20351500003721E-003 0.27227085474962E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16303718481736E+004 0.25193877825184E+004
 197 0.48393325728703E-001 0.46180816284406E-003 0.72910838737841E-004 0.69709549099150E-003 0.78808912532853E-001 0.17178159621792E-002 0.88735079045048E-001 0.67699343354868E-004 0.14454168592720E-004 0.11488813133079E-005 0.29357910682850E-003 0.16804473853081E-002 0.32569810080857E-001 0.59434680851933E-001 0.36516331371246E-004 0.52795543364264E-003 0.42949584685027E-006 0.26939974664196E-003 0.27374967497557E-005 0.19646129920057E-004 0.20344459076475E-010 0.22748386459694E-006 0.73458764601078E+000 0.32597871928324E-022 0.16342678945270E+004 0.32418427810144E-001 -.13922143686607E+003 0.44626161664008E-001 0.10132500000000E+006 0.20303604359075E-003 0.27227919238679E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16342678945270E+004 0.24734811996404E+004
 198 0.48665461192945E-001 0.45949135013620E-003 0.74140513735316E-004 0.72316516045280E-003 0.78145810367568E-001 0.17617900239675E-002 0.88961323682249E-001 0.65235996064705E-004 0.14138536381962E-004 0.11239381139296E-005 0.27957583469959E-003 0.15836357918994E-002 0.32482935648029E-001 0.60019283864269E-001 0.35769318693707E-004 0.50954864196498E-003 0.39458391852942E-006 0.25651893175041E-003 0.24665651917467E-005 0.17354924710945E-004 0.21836862349529E-010 0.23010281718099E-006 0.73460606620155E+000 0.32500442457004E-022 0.16381318922436E+004 0.32418427810144E-001 -.14065312739176E+003 0.44626161664008E-001 0.10132500000000E+006 0.20256423112061E-003 0.27228874367338E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16381318922436E+004 0.24240002577371E+004
 199 0.48944452598928E-001 0.45706631679237E-003 0.75379712316522E-004 0.75020444634089E-003 0.77482390550300E-001 0.18067416473924E-002 0.89183597869576E-001 0.62773799236242E-004 0.13793561074882E-004 0.10967049582223E-005 0.26557854553812E-003 0.14891035111568E-002 0.32384604050619E-001 0.60616549680831E-001 0.34959669902353E-004 0.49072011642817E-003 0.36140289468787E-006 0.24367479564702E-003 0.22120122106073E-005 0.15253998905650E-004 0.23434312420031E-010 0.23281171081738E-006 0.73462370477273E+000 0.32399819735429E-022 0.16419671451296E+004 0.32418427810144E-001 -.14212583375902E+003 0.44626161664008E-001 0.10132500000000E+006 0.20209913173904E-003 0.27229958112359E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16419671451296E+004 0.23708814303927E+004
 200 0.49231488868778E-001 0.45452417012856E-003 0.76631250549206E-004 0.77830878224354E-003 0.76817003738402E-001 0.18527974135522E-002 0.89402280288700E-001 0.60309536384100E-004 0.13418653366833E-004 0.10671338359636E-005 0.25158207978751E-003 0.13966865087252E-002 0.32273933138830E-001 0.61228661099303E-001 0.34084740934636E-004 0.47144155960697E-003 0.32987371072025E-006 0.23085840914282E-003 0.19732688834871E-005 0.13331194120933E-004 0.25148111398514E-010 0.23562413914098E-006 0.73464054151051E+000 0.32295500257296E-022 0.16457828231918E+004 0.32418427810144E-001 -.14364453828877E+003 0.44626161664008E-001 0.10132500000000E+006 0.20163962685688E-003 0.27231180766946E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16457828231918E+004 0.23139740202474E+004
 201 0.49527882200314E-001 0.45185493196300E-003 0.77898000230284E-004 0.80758195028680E-003 0.76148002502313E-001 0.19000920864249E-002 0.89617695333890E-001 0.57840317194083E-004 0.13013152838634E-004 0.10351706418583E-005 0.23758324560592E-003 0.13062473290088E-002 0.32149873982175E-001 0.61857987689468E-001 0.33141585814278E-004 0.45168511259029E-003 0.29993033182290E-006 0.21806281584261E-003 0.17498583913702E-005 0.11575753923333E-004 0.26991170916901E-010 0.23855540757755E-006 0.73465654066867E+000 0.32186912766381E-022 0.16495878547767E+004 0.32418427810144E-001 -.14521473203171E+003 0.44626161664008E-001 0.10132500000000E+006 0.20118466372323E-003 0.27232554695129E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16495878547767E+004 0.22531119742967E+004
 202 0.49834598449922E-001 0.44905201260188E-003 0.79180848784672E-004 0.83808716640702E-003 0.75474802191244E-001 0.19486911206952E-002 0.89829777428071E-001 0.55367566663423E-004 0.12577076889451E-004 0.10008139805988E-005 0.22360351618430E-003 0.12178140344068E-002 0.32011419538358E-001 0.62506076912258E-001 0.32128664171967E-004 0.43145663105759E-003 0.27156257287925E-006 0.20530365809260E-003 0.15417043778983E-005 0.99805210038918E-005 0.28974998228508E-010 0.24161791442667E-006 0.73467162538529E+000 0.32073591434179E-022 0.16533849852682E+004 0.32418427810144E-001 -.14683985988807E+003 0.44626161664008E-001 0.10132500000000E+006 0.20073395861949E-003 0.27234092071957E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16533849852682E+004 0.21882229141294E+004
 203 0.50152213080075E-001 0.44611307933747E-003 0.80478647853032E-004 0.86983893404011E-003 0.74797869232989E-001 0.19985832851195E-002 0.90038107892799E-001 0.52896959982770E-004 0.12111371791103E-004 0.96413468550469E-006 0.20968834500251E-003 0.11315593904031E-002 0.31857694606438E-001 0.63173567400631E-001 0.31046402669553E-004 0.41079904155714E-003 0.24480127021486E-006 0.19261838453108E-003 0.13489899958183E-005 0.85404811130179E-005 0.31108857585810E-010 0.24482057165242E-006 0.73468568376611E+000 0.31955197630745E-022 0.16571711184553E+004 0.32418427810144E-001 -.14852102584949E+003 0.44626161664008E-001 0.10132500000000E+006 0.20028793110577E-003 0.27235803920912E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16571711184553E+004 0.21193603380580E+004
 204 0.50481288559630E-001 0.44303691105600E-003 0.81789875838395E-004 0.90283786479406E-003 0.74117827025344E-001 0.20497401496230E-002 0.90242217323334E-001 0.50435093875405E-004 0.11617483365092E-004 0.92524193117689E-006 0.19588790520439E-003 0.10476715195692E-002 0.31687830685230E-001 0.63860988344123E-001 0.29896217515724E-004 0.38976751566318E-003 0.21967239524464E-006 0.18004865374377E-003 0.11718036689213E-005 0.72499510996513E-005 0.33401821463507E-010 0.24817249592986E-006 0.73469859255673E+000 0.32108723058890E-022 0.16609425354660E+004 0.32418427810144E-001 -.15025895544495E+003 0.44626161664008E-001 0.10132500000000E+006 0.19984707071131E-003 0.27237701543057E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16609425354660E+004 0.20466384033567E+004
 205 0.50823132740696E-001 0.43981639473110E-003 0.83115543045792E-004 0.93714482161428E-003 0.73433954463638E-001 0.21022307155238E-002 0.90442024434532E-001 0.47984103503046E-004 0.11096231813457E-004 0.88419476649037E-006 0.18222677870725E-003 0.96617440361392E-003 0.31500554053533E-001 0.64570320502286E-001 0.28677923835032E-004 0.36838290142707E-003 0.19614517918111E-006 0.16761282655774E-003 0.10097824964768E-005 0.61001553619236E-005 0.35868159106468E-010 0.25169086473255E-006 0.73471024189710E+000 0.32241352560553E-022 0.16647031901900E+004 0.32418427810144E-001 -.15205794790663E+003 0.44626161664009E-001 0.10132500000000E+006 0.19941097600767E-003 0.27239801195352E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16647031901900E+004 0.19700686692533E+004
 206 0.51180107421303E-001 0.43643561822421E-003 0.84459912666117E-004 0.97290870824227E-003 0.72743844832844E-001 0.21562580018113E-002 0.90637874563462E-001 0.45540763827340E-004 0.10547332994120E-004 0.84096445887445E-006 0.16869961978941E-003 0.88691812729971E-003 0.31293903477075E-001 0.65305561328716E-001 0.27388592950502E-004 0.34661962934601E-003 0.17413836864770E-006 0.15530212872502E-003 0.86219763093235E-006 0.50802007188106E-005 0.38530386816497E-010 0.25540458016134E-006 0.73472052441774E+000 0.32378713971858E-022 0.16684662976839E+004 0.32418427810144E-001 -.15392734733470E+003 0.44626161664009E-001 0.10132500000000E+006 0.19897820964710E-003 0.27242127430003E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16684662976839E+004 0.18894924796350E+004
 207 0.51554748366471E-001 0.43287853406268E-003 0.85826677829045E-004 0.10102716894106E-002 0.72045378878075E-001 0.22120119631436E-002 0.90829925476775E-001 0.43103873046336E-004 0.99708736243002E-005 0.79555033624376E-006 0.15531274344586E-003 0.80983105496411E-003 0.31065646414327E-001 0.66070821944143E-001 0.26025958960070E-004 0.32446873997834E-003 0.15359572816272E-006 0.14311849590375E-003 0.72848656937730E-006 0.41809040207561E-005 0.41413361014259E-010 0.25934563311313E-006 0.73472928875861E+000 0.32504031640265E-022 0.16722434045081E+004 0.32418427810144E-001 -.15587669683849E+003 0.44626161664009E-001 0.10132500000000E+006 0.19854758714332E-003 0.27244708655006E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16722434045081E+004 0.18047964295733E+004
 208 0.51949023374711E-001 0.42913669610004E-003 0.87216196373603E-004 0.10492875106696E-002 0.71338099544917E-001 0.22695530041288E-002 0.91017789033462E-001 0.40679073243370E-004 0.93686639542628E-005 0.74808604594130E-006 0.14211001582545E-003 0.73505842733347E-003 0.30813777899985E-001 0.66868775609887E-001 0.24591649902282E-004 0.30198504072438E-003 0.13451636500033E-006 0.13109811655474E-003 0.60841790449045E-006 0.33956634658269E-005 0.44538095711836E-010 0.26354138108477E-006 0.73473632324724E+000 0.32556256048977E-022 0.16760372276778E+004 0.32418427810144E-001 -.15791170936260E+003 0.44626161664009E-001 0.10132500000000E+006 0.19811897858197E-003 0.27247571683349E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16760372276778E+004 0.17161097892027E+004
