[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.95, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 223 0.55736368156549E-001 0.73725918251031E-003 0.20597183543453E-003 0.19358141816112E-002 0.35076771950522E-001 0.43372411332211E-002 0.10598146345543E+000 0.81338644852645E-005 0.11249700480634E-005 0.84996834782054E-007 0.74786623863698E-005 0.19010600728558E-004 0.32868083378478E-001 0.90543556186318E-001 0.20050725902004E-005 0.15025702079481E-004 0.30138708787978E-008 0.13684909831031E-004 0.57889511826894E-008 0.17707915880768E-008 0.56743319310063E-009 0.80712548963661E-006 0.72824647165096E+000 0.61530045304962E-041 0.18542028011553E+004 0.41909795435389E-001 -.23782406654094E+003 0.52553827797940E-001 0.10132500000000E+006 0.17689014289768E-003 0.26914042154952E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.18542028011553E+004 0.40294008924816E+003
 224 0.58349155104769E-001 0.72630427547143E-003 0.20877159898365E-003 0.19808179302011E-002 0.33634510960343E-001 0.44620896594432E-002 0.10592913504263E+000 0.74672289508520E-005 0.49997207448805E-006 0.37786044847272E-007 0.32086833624800E-005 0.77933119509437E-005 0.30827407655139E-001 0.94138981870127E-001 0.92221896665598E-006 0.64927345979770E-005 0.12690973323597E-008 0.65386304716898E-005 0.25689694274272E-008 0.37492428829325E-009 0.63319710827114E-009 0.89323687279333E-006 0.72805812235818E+000 -.22457835988055E-040 0.18628968761380E+004 0.41909795435389E-001 -.24675394499356E+003 0.52553827797940E-001 0.10132500000000E+006 0.17625428638495E-003 0.26943038065104E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.18628968761380E+004 0.32387982878261E+003
 225 0.61588232370217E-001 0.71785649225684E-003 0.20986395012805E-003 0.20010333136410E-002 0.32261900989883E-001 0.45650077333089E-002 0.10583114041696E+000 0.69539875876218E-005 0.18319657057339E-006 0.13838967344003E-007 0.11395313488190E-005 0.26091128048189E-005 0.28665647971342E-001 0.97891332712565E-001 0.37050018229672E-006 0.23031137164671E-005 0.44509692391586E-009 0.26419987282230E-005 0.98129421429912E-009 0.73062257420381E-010 0.70687721720856E-009 0.10051037736832E-005 0.72783899382991E+000 -.52000454861769E-040 0.18726824998128E+004 0.41909795435389E-001 -.25525044113976E+003 0.52553827797940E-001 0.10132500000000E+006 0.17554450035899E-003 0.26975496241479E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.18726824998128E+004 0.27157544398688E+003
 226 0.65519582239979E-001 0.71160028815004E-003 0.20869159819909E-003 0.19942873622123E-002 0.31006596565638E-001 0.46405051531455E-002 0.10572539939849E+000 0.65399214964251E-005 0.55276688799232E-007 0.41700996658378E-008 0.33490950574536E-006 0.71129816289376E-006 0.26530205967246E-001 0.10156345641673E+000 0.14586280435105E-006 0.67103857078914E-006 0.12983439839914E-009 0.90105507806416E-006 0.31779559497862E-009 0.15272371943914E-010 0.78820109682206E-009 0.11478605048406E-005 0.72760874460617E+000 -.72500581820312E-040 0.18834742573182E+004 0.41909795435389E-001 -.26257252623077E+003 0.52553827797940E-001 0.10132500000000E+006 0.17475873874450E-003 0.27009506752776E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.18834742573182E+004 0.23514278520995E+003
 227 0.70181805434019E-001 0.70609416476304E-003 0.20504132650137E-003 0.19630583369271E-002 0.29889628492958E-001 0.46880277210248E-002 0.10566070659747E+000 0.61837399650605E-005 0.13918104570388E-007 0.10478464013562E-008 0.82581269304122E-007 0.15968003087712E-006 0.24561952336062E-001 0.10492617597595E+000 0.70316566026799E-007 0.16309036393811E-006 0.31891284672340E-010 0.26185060879462E-006 0.87385781067022E-010 0.34207549155650E-011 0.87674838852489E-009 0.13261985437308E-005 0.72739105162560E+000 -.79191128739337E-040 0.18950674609374E+004 0.41909795435389E-001 -.26816780808995E+003 0.52553827797940E-001 0.10132500000000E+006 0.17390448693516E-003 0.27042916351491E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.18950674609374E+004 0.20630251708537E+003
 228 0.75597617724728E-001 0.69951593372371E-003 0.19906274480289E-003 0.19122217603357E-002 0.28907384274202E-001 0.47103454415579E-002 0.10567817382484E+000 0.58633385746166E-005 0.29874701008540E-008 0.22437925014099E-009 0.17452905228377E-007 0.30072372991145E-007 0.22853826800395E-001 0.10782693565255E+000 0.46795253482892E-007 0.33866394420516E-007 0.67312498602219E-011 0.65807392165121E-007 0.20643403757848E-010 0.73791585071611E-012 0.97185285187707E-009 0.15445054103873E-005 0.72720492751747E+000 -.74921743818233E-040 0.19072131759819E+004 0.41909795435389E-001 -.27181086115297E+003 0.52553827797940E-001 0.10132500000000E+006 0.17299597048647E-003 0.27074053858491E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19072131759819E+004 0.18133415031110E+003
 229 0.81784777618533E-001 0.69049024248871E-003 0.19114580250918E-003 0.18469285099844E-002 0.28042292437557E-001 0.47112926570551E-002 0.10579877770796E+000 0.55683980555149E-005 0.56025172658961E-009 0.41977462769467E-010 0.32392159424892E-008 0.48546722133053E-008 0.21438436489361E-001 0.11021326258169E+000 0.38004482393276E-007 0.62056274357138E-008 0.12498175528678E-011 0.14531763687965E-007 0.42547637168453E-011 0.14412255406326E-012 0.10726081812239E-008 0.18070533441644E-005 0.72705992960375E+000 -.64763468102185E-040 0.19196819509631E+004 0.41909795435389E-001 -.27358206229714E+003 0.52553827797940E-001 0.10132500000000E+006 0.17205020307202E-003 0.27102074445054E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19196819509631E+004 0.15922560081601E+003
 230 0.88758023793063E-001 0.67843786685853E-003 0.18178907116253E-003 0.17716714361634E-002 0.27272555977279E-001 0.46944490672082E-002 0.10602200343614E+000 0.52935147587255E-005 0.94166769997801E-010 0.70397092526912E-011 0.54133009041538E-009 0.68779040121077E-009 0.20299169232256E-001 0.11211606534396E+000 0.33007418580900E-007 0.10726130495744E-008 0.20921146220878E-012 0.28641789893475E-008 0.77764138753312E-012 0.25231827319471E-013 0.11779117141626E-008 0.21178959944350E-005 0.72695640770475E+000 -.52430374127455E-040 0.19322828618386E+004 0.41909795435389E-001 -.27376806605391E+003 0.52553827797940E-001 0.10132500000000E+006 0.17108471633625E-003 0.27126888276094E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19322828618386E+004 0.13979070164953E+003
 231 0.96526402875602E-001 0.66347760282103E-003 0.17150945387527E-003 0.16901566814669E-002 0.26577334560797E-001 0.46628351535908E-002 0.10633186450744E+000 0.50352189778523E-005 0.14539275303668E-010 0.10846460130148E-011 0.83429226317143E-010 0.87756013512290E-010 0.19389789434875E-001 0.11361698585995E+000 0.29166691987832E-007 0.21996294989273E-009 0.32362872805061E-013 0.51161567972436E-009 0.12808815085387E-012 0.39990990104097E-014 0.12865119820131E-008 0.24805787700492E-005 0.72688849957568E+000 -.40629233590799E-040 0.19448586935452E+004 0.41909795435389E-001 -.27275590724158E+003 0.52553827797940E-001 0.10132500000000E+006 0.17011634367717E-003 0.27148894824106E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19448586935452E+004 0.12288039402316E+003
 232 0.10509386336798E+000 0.64614055988893E-003 0.16078014568720E-003 0.16053905182952E-002 0.25938692821726E-001 0.46190312046980E-002 0.10670512626580E+000 0.47910515014093E-005 0.21064202688114E-011 0.15680854423675E-012 0.12101689900056E-010 0.10366629352945E-010 0.18653115769832E-001 0.11481637489175E+000 0.25890131840556E-007 0.86915385805126E-010 0.47576488248778E-014 0.84005564827365E-010 0.19304680236377E-013 0.58207205570871E-015 0.13970960814090E-008 0.28980013840576E-005 0.72684763128653E+000 -.30987720832106E-040 0.19572816353998E+004 0.41909795435389E-001 -.27094432098694E+003 0.52553827797940E-001 0.10132500000000E+006 0.16915994958539E-003 0.27168704549393E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19572816353998E+004 0.10823625020201E+003
 233 0.11446335247005E+000 0.62709668054957E-003 0.14999005562954E-003 0.15197494037865E-002 0.25342296551112E-001 0.45653016707175E-002 0.10711818982561E+000 0.45592871071094E-005 0.29091069312718E-012 0.21605194169989E-013 0.16768717123523E-011 0.11659702816925E-011 0.18034871507535E-001 0.11580929391201E+000 0.23012963913840E-007 0.64362346948181E-010 0.70729360740189E-015 0.12837394251286E-010 0.26981039717353E-014 0.78862270973572E-016 0.15083814623058E-008 0.33724979692744E-005 0.72682525400626E+000 -.23941057454671E-040 0.19694518925108E+004 0.41909795435389E-001 -.26868134335089E+003 0.52553827797940E-001 0.10132500000000E+006 0.16822739493571E-003 0.27186929392774E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19694518925108E+004 0.95541922248235E+002
 234 0.12464019865778E+000 0.60698020698572E-003 0.13942851740536E-003 0.14350381797764E-002 0.24777605865389E-001 0.45036371349759E-002 0.10755107932651E+000 0.43388082636513E-005 0.38686107331778E-013 0.28650602458558E-014 0.22401996694747E-012 0.12809940787035E-012 0.17491304860191E-001 0.11667230871079E+000 0.20460483092178E-007 0.57913660372799E-010 0.13461381881431E-015 0.18448431631640E-011 0.35367501215232E-015 0.10060472599394E-016 0.16191615424499E-008 0.39059543321973E-005 0.72681435029558E+000 -.19020774765318E-040 0.19812945260883E+004 0.41909795435389E-001 -.26623404575436E+003 0.52553827797940E-001 0.10132500000000E+006 0.16732726525280E-003 0.27204065729420E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19812945260883E+004 0.84490703288778E+002
 235 0.13563318492354E+000 0.58631384057110E-003 0.12929126288045E-003 0.13525628132741E-002 0.24237597195064E-001 0.44357601142239E-002 0.10798877033426E+000 0.41289747905178E-005 0.49870594613716E-014 0.36798650407825E-015 0.29013491374093E-013 0.14021932628828E-013 0.16991295984881E-001 0.11745988938944E+000 0.18185842909709E-007 0.53905363519275E-010 0.51412553667617E-016 0.25146522650461E-012 0.43890488030706E-016 0.12198276886935E-017 0.17283138867016E-008 0.44998553749942E-005 0.72680987026688E+000 -.15466775502315E-040 0.19927547373091E+004 0.41909795435389E-001 -.26378582000025E+003 0.52553827797940E-001 0.10132500000000E+006 0.16646522318892E-003 0.27220458134281E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19927547373091E+004 0.74821764642893E+002
 236 0.14745405298327E+000 0.56549582559948E-003 0.11969759230879E-003 0.12732169087037E-002 0.23718105637684E-001 0.43631355626470E-002 0.10842090208000E+000 0.39294696082271E-005 0.63204294906700E-015 0.46296021618390E-016 0.36724527373015E-014 0.15494589906874E-014 0.16515031640042E-001 0.11820677471647E+000 0.16156119097851E-007 0.50421902612451E-010 0.35286633903493E-016 0.32743779656202E-013 0.51969727417461E-017 0.14165770718382E-018 0.18348006689582E-008 0.51552684076213E-005 0.72680853725715E+000 -.12618990286412E-040 0.20037934845677E+004 0.41909795435389E-001 -.26144958706002E+003 0.52553827797940E-001 0.10132500000000E+006 0.16564460613305E-003 0.27236313310602E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20037934845677E+004 0.66327341999800E+002
 237 0.16011616956327E+000 0.54481643330712E-003 0.11071024015367E-003 0.11975717953879E-002 0.23217026041943E-001 0.42869981592414E-002 0.10884081954452E+000 0.37401540971842E-005 0.85830315348393E-016 0.60956724823357E-017 0.47503208102794E-015 0.17707426692742E-015 0.16051304208810E-001 0.11893270892675E+000 0.14346354031038E-007 0.47183300223046E-010 0.28755093400341E-016 0.40977903379887E-014 0.59106203139338E-018 0.15856953128042E-019 0.19376749871732E-008 0.58727852712050E-005 0.72680841537930E+000 -.10092354761976E-040 0.20143839826094E+004 0.41909795435389E-001 -.25928625436858E+003 0.52553827797940E-001 0.10132500000000E+006 0.16486703322175E-003 0.27251734242362E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20143839826094E+004 0.58844995482125E+002
 238 0.17363278087492E+000 0.52448293968695E-003 0.10235306480402E-003 0.11259592832199E-002 0.22733578401407E-001 0.42083907270437E-002 0.10924452240863E+000 0.35609591116312E-005 0.18852986597491E-016 0.11914209367938E-017 0.81388742836779E-016 0.24532516699924E-016 0.15594750426735E-001 0.11964726324752E+000 0.12735974113503E-007 0.44138507389177E-010 0.24152222166049E-016 0.49552419496734E-015 0.64946467563290E-019 0.17204058382123E-020 0.20360936752245E-008 0.66524426792080E-005 0.72680847128296E+000 -.78690989326923E-041 0.20245089797981E+004 0.41909795435389E-001 -.25732197029619E+003 0.52553827797940E-001 0.10132500000000E+006 0.16413292027213E-003 0.27266755679860E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20245089797981E+004 0.52245918804863E+002
 239 0.18801502011559E+000 0.50464303762834E-003 0.94624766957228E-004 0.10585404794112E-002 0.22267741034253E-001 0.41282042306198E-002 0.10962977984684E+000 0.33918177107774E-005 0.10426995009629E-016 0.58432976865661E-018 0.32816775400506E-016 0.72749728317468E-017 0.15143621436004E-001 0.12035371970946E+000 0.11306750173029E-007 0.41273026104115E-010 0.20395191807189E-016 0.58184545285818E-016 0.69316380594711E-020 0.18181620789646E-021 0.21293319363948E-008 0.74936316725764E-005 0.72680822653209E+000 -.59975170627398E-041 0.20341585772211E+004 0.41909795435389E-001 -.25556156109379E+003 0.52553827797940E-001 0.10132500000000E+006 0.16344187948949E-003 0.27281372580658E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20341585772211E+004 0.46424711648454E+002
 240 0.20326928497854E+000 0.48540368622136E-003 0.87508805815456E-004 0.99536035588894E-003 0.21819877411446E-001 0.40472147396432E-002 0.10999547049439E+000 0.32326358429760E-005 0.89708241642986E-017 0.48738678630337E-018 0.25729153552028E-016 0.51347188779370E-017 0.14698223510396E-001 0.12105178395550E+000 0.10041847667296E-007 0.38580591283325E-010 0.17256732184195E-016 0.66656182231633E-017 0.72227420952876E-021 0.18805702602544E-022 0.22167933975476E-008 0.83949793633381E-005 0.72680751712827E+000 -.45468261538938E-041 0.20433282227156E+004 0.41909795435389E-001 -.25399788779823E+003 0.52553827797940E-001 0.10132500000000E+006 0.16279302845756E-003 0.27295559368975E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20433282227156E+004 0.41292267437628E+002
 241 0.21939333415814E+000 0.46684551848289E-003 0.80980321899311E-004 0.93639014960655E-003 0.21390530076441E-001 0.39661168217098E-002 0.11034112220923E+000 0.30832907741222E-005 0.83387768242111E-017 0.45085608687535E-018 0.23640417840557E-016 0.47111783609965E-017 0.14259947189961E-001 0.12173927767422E+000 0.89255269427029E-008 0.36057652829467E-010 0.14628993361307E-016 0.74864374712393E-018 0.73862317692686E-022 0.19129827430028E-023 0.22980130906307E-008 0.93541764584346E-005 0.72680634131162E+000 -.34028109879037E-041 0.20520167202154E+004 0.41909795435389E-001 -.25261783227377E+003 0.52553827797940E-001 0.10132500000000E+006 0.16218523284585E-003 0.27309281022387E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20520167202154E+004 0.36771468898888E+002
 242 0.23637203569469E+000 0.44903221504161E-003 0.75010361960020E-004 0.88155515030844E-003 0.20980298868306E-001 0.38855469880819E-002 0.11066663133641E+000 0.29436336179885E-005 0.78187971324111E-017 0.42259801160188E-018 0.22251984434660E-016 0.45035995214276E-017 0.13830692441462E-001 0.12241314257282E+000 0.79430673988451E-008 0.33701585484524E-010 0.12430347064871E-016 0.82857573736378E-019 0.74537265172697E-023 0.19236301790625E-024 0.23726610955534E-008 0.10367821244243E-004 0.72680476826133E+000 -.25650416455038E-041 0.20602249945817E+004 0.41909795435389E-001 -.25140574808335E+003 0.52553827797940E-001 0.10132500000000E+006 0.16161724869848E-003 0.27322499309859E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20602249945817E+004 0.32794445521929E+002
 243 0.25417677958635E+000 0.43201268108907E-003 0.69567248839666E-004 0.83074196966773E-003 0.20589694652281E-001 0.38060817365946E-002 0.11097216257913E+000 0.28134665091833E-005 0.73315061991869E-017 0.39663041932870E-018 0.21048926338280E-016 0.43397235627301E-017 0.13412462153992E-001 0.12307013596376E+000 0.70806029488434E-008 0.31509441810106E-010 0.10592239018817E-016 0.90832257943075E-020 0.74633131983752E-024 0.19220342738324E-025 0.24405576999600E-008 0.11431515561068E-004 0.72680288647990E+000 -.23628362842095E-041 0.20679569142997E+004 0.41909795435389E-001 -.25034513621270E+003 0.52553827797940E-001 0.10132500000000E+006 0.16108769546764E-003 0.27335178691074E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20679569142997E+004 0.29300191318973E+002
 244 0.27277162446707E+000 0.41581707606827E-003 0.64616080372302E-004 0.78379070069734E-003 0.20218951432122E-001 0.37282081900835E-002 0.11125817396061E+000 0.26924973286848E-005 0.68692931687061E-017 0.37223185904520E-018 0.19955404090318E-016 0.41960542739220E-017 0.13007007815226E-001 0.12370741328200E+000 0.63248907153552E-008 0.29476740551943E-010 0.90558616842897E-017 0.99083718905415E-021 0.74512546464866E-025 0.19170757167979E-026 0.25016915365975E-008 0.12540357560041E-004 0.72680077975188E+000 -.30885400046873E-041 0.20752217963689E+004 0.41909795435389E-001 -.24941938107958E+003 0.52553827797940E-001 0.10132500000000E+006 0.16059490655130E-003 0.27347293392522E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20752217963689E+004 0.26232513649282E+002
 245 0.29212216104316E+000 0.40045361160626E-003 0.60118742662527E-004 0.74049243899749E-003 0.19867913256017E-001 0.36522964950399E-002 0.11152543112837E+000 0.25803168042539E-005 0.64321198849973E-017 0.34927792142881E-018 0.18949004718351E-016 0.40665259278072E-017 0.12615599517138E-001 0.12432289619016E+000 0.56632855834605E-008 0.27596865637631E-010 0.77706702395065E-017 0.10794907568224E-021 0.74466326840384E-026 0.19157804323976E-027 0.25562141458807E-008 0.13689555847954E-004 0.72679852050026E+000 -.44682942346952E-041 0.20820358503725E+004 0.41909795435389E-001 -.24861229739577E+003 0.52553827797940E-001 0.10132500000000E+006 0.16013685233779E-003 0.27358832072095E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20820358503725E+004 0.23539182697796E+002
 246 0.31220000511408E+000 0.38591135053040E-003 0.56035619617145E-004 0.70060381231072E-003 0.19536076042125E-001 0.35786018849249E-002 0.11177492989955E+000 0.24764243525001E-005 0.60202896148500E-017 0.32771175944537E-018 0.18016378674275E-016 0.39478097132737E-017 0.12239001832774E-001 0.12491531104666E+000 0.50839852229300E-008 0.25861437606816E-010 0.66937043854033E-017 0.11779749249264E-022 0.74718088100531E-027 0.19235836805867E-028 0.26044033057892E-008 0.14874750477708E-004 0.72679616962243E+000 -.56845358373205E-041 0.20884208604639E+004 0.41909795435389E-001 -.24790871976272E+003 0.52553827797940E-001 0.10132500000000E+006 0.15971124367451E-003 0.27369797033442E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20884208604639E+004 0.21172356613141E+002
 247 0.33298177207349E+000 0.37216676136882E-003 0.52327889570358E-004 0.66386894162939E-003 0.19222716268590E-001 0.35072897510282E-002 0.11200777425478E+000 0.23802773709067E-005 0.56337413019240E-017 0.30748382737510E-018 0.17147690116971E-016 0.38375429834507E-017 0.11877585120432E-001 0.12548401469744E+000 0.45763071460443E-008 0.24261162880056E-010 0.57890234103290E-017 0.12918442531068E-023 0.75528267992134E-028 0.19475920513634E-029 0.26466163125904E-008 0.16091997323216E-004 0.72679377679328E+000 -.60456680204966E-041 0.20944014461530E+004 0.41909795435389E-001 -.24729494210363E+003 0.52553827797940E-001 0.10132500000000E+006 0.15931571796074E-003 0.27380200044303E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20944014461530E+004 0.19089278669259E+002
 248 0.35444637084703E+000 0.35918946460043E-003 0.48959082075559E-004 0.63003592143531E-003 0.18927003959791E-001 0.34384618230308E-002 0.11222508287813E+000 0.22913301461615E-005 0.52720768453961E-017 0.28854495249808E-018 0.16335466823404E-016 0.37339959485281E-017 0.11531448492123E-001 0.12602880172138E+000 0.41308063393156E-008 0.22786536979128E-010 0.50269111870073E-017 0.14419227926112E-024 0.77892669930610E-029 0.20197249263303E-030 0.26832532315571E-008 0.17337649459698E-004 0.72679138084098E+000 -.55074090998579E-041 0.21000028511865E+004 0.41909795435389E-001 -.24675887412741E+003 0.52553827797940E-001 0.10132500000000E+006 0.15894797915366E-003 0.27390058371681E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21000028511865E+004 0.17252475806246E+002
 249 0.37657331388951E+000 0.34694562293075E-003 0.45895699299696E-004 0.59886501933410E-003 0.18648067281887E-001 0.33721736710610E-002 0.11242794162162E+000 0.22090539051883E-005 0.49346345659481E-017 0.27084470660924E-018 0.15573976247168E-016 0.36359122162603E-017 0.11200502243897E-001 0.12654977415060E+000 0.37392396421196E-008 0.21428232153753E-010 0.43829364991939E-017 0.17859928370475E-025 0.89325061884878E-030 0.23933924461076E-031 0.27147333286109E-008 0.18608288626699E-004 0.72678901087145E+000 -.45527017171915E-041 0.21052497913690E+004 0.41909795435389E-001 -.24628998668203E+003 0.52553827797940E-001 0.10132500000000E+006 0.15860586246297E-003 0.27399392362232E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21052497913690E+004 0.15629450093335E+002
 250 0.39934217068809E+000 0.33539972612546E-003 0.43107304188169E-004 0.57013180578048E-003 0.18385024660144E-001 0.33084454253764E-002 0.11261738418317E+000 0.21329451393066E-005 0.46205473524554E-017 0.25433042914957E-018 0.14858741478373E-016 0.35423896039578E-017 0.10884517849237E-001 0.12704726133251E+000 0.33944580664887E-008 0.20177281137722E-010 0.38370465240455E-017 0.37426889365988E-026 0.17355006804873E-030 0.52658408716194E-032 0.27414799797104E-008 0.19900711551365E-004 0.72678668790066E+000 -.37050442316808E-041 0.21101659727599E+004 0.41909795435389E-001 -.24587916731963E+003 0.52553827797940E-001 0.10132500000000E+006 0.15828735380349E-003 0.27408224128904E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21101659727599E+004 0.14192146614683E+002
 251 0.42273252100280E+000 0.32451565082073E-003 0.40566401197251E-004 0.54362810654496E-003 0.18137002611474E-001 0.32472692925327E-002 0.11279438459188E+000 0.20625289934498E-005 0.43287930304525E-017 0.23894692491789E-018 0.14186172982614E-016 0.34527872864020E-017 0.10583162380551E-001 0.12752176412596E+000 0.30902817861406E-008 0.19025169635436E-010 0.33727797378792E-017 0.20401329839059E-026 0.88018223673021E-031 0.29941308359683E-032 0.27639102717336E-008 0.21211935384437E-004 0.72678442650144E+000 -.31303854798807E-041 0.21147738915308E+004 0.41909795435389E-001 -.24551855627856E+003 0.52553827797940E-001 0.10132500000000E+006 0.15799059137957E-003 0.27416576744715E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21147738915308E+004 0.12916390806802E+002
 252 0.44672403226262E+000 0.31425739224904E-003 0.38248246289758E-004 0.51916203982959E-003 0.17903147395574E-001 0.31886155596435E-002 0.11295985444341E+000 0.19973606333827E-005 0.40582406212046E-017 0.22463678012953E-018 0.13553301406363E-016 0.33666546904944E-017 0.10296025426543E-001 0.12797391107809E+000 0.28213788364819E-008 0.17963886606163E-010 0.29766098775541E-017 0.17305705306204E-026 0.69733336900437E-031 0.24674285689881E-032 0.27824276279694E-008 0.22539202992029E-004 0.72678223623298E+000 -.25736400308175E-041 0.21190947462349E+004 0.41909795435389E-001 -.24520138827972E+003 0.52553827797940E-001 0.10132500000000E+006 0.15771386100480E-003 0.27424473667884E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21190947462349E+004 0.11781366049767E+002
 253 0.47129654851136E+000 0.30458959668137E-003 0.36130632069704E-004 0.49655757757223E-003 0.17682633085514E-001 0.31324375945091E-002 0.11311464258630E+000 0.19370255305214E-005 0.38076917056759E-017 0.21134105372316E-018 0.12957589446761E-016 0.32836777827640E-017 0.10022641038845E-001 0.12840442266369E+000 0.25831537034795E-008 0.16985948895902E-010 0.26374067384410E-017 0.15874036807658E-026 0.59897621465246E-031 0.21631692607415E-032 0.27974167153474E-008 0.23879983479034E-004 0.72678012281825E+000 -.17274156095258E-041 0.21231484080219E+004 0.41909795435389E-001 -.24492184745092E+003 0.52553827797940E-001 0.10132500000000E+006 0.15745558881752E-003 0.27431938309218E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21231484080219E+004 0.10769148020048E+002
 254 0.49643016878507E+000 0.29547794523911E-003 0.34193666550568E-004 0.47565382181959E-003 0.17474667067424E-001 0.30786760121160E-002 0.11325953634343E+000 0.18811390342255E-005 0.35759157639244E-017 0.19900012200946E-018 0.12396802228807E-016 0.32036389057733E-017 0.97625056405991E-002 0.12881408209577E+000 0.23716474217201E-008 0.16084407509994E-010 0.23459955230267E-017 0.14722957102838E-026 0.52143491704780E-031 0.19161245948301E-032 0.28092401427287E-008 0.25231967935839E-004 0.72677808910311E+000 -.73000291313461E-042 0.21269534278466E+004 0.41909795435389E-001 -.24467493742789E+003 0.52553827797940E-001 0.10132500000000E+006 0.15721433273904E-003 0.27438993707479E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21269534278466E+004 0.98642964591977E+001
 255 0.52210530802582E+000 0.28688942249185E-003 0.32419555977066E-004 0.45630411670746E-003 0.17278493661806E-001 0.30272621268764E-002 0.11339526367475E+000 0.18293454666171E-005 0.33616791200475E-017 0.18755452958207E-018 0.11868919851155E-016 0.31263870400749E-017 0.95150925684006E-002 0.12920371159021E+000 0.21834493469075E-008 0.15252840611686E-010 0.20947978916006E-017 0.13688275758746E-026 0.45605339662279E-031 0.17038273503359E-032 0.28182365370581E-008 0.26593060645394E-004 0.72677613585973E+000 -.19862270074687E-042 0.21305270672230E+004 0.41909795435389E-001 -.24445636718325E+003 0.52553827797940E-001 0.10132500000000E+006 0.15698877348403E-003 0.27445662290005E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.21305270672230E+004 0.90535009947938E+001
